"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"eventname","String","60","Required","","The event name for which the data was collected","","",""
"socialdev_pfbc_01","Integer","","Recommended","socialdev_visit_01 == 1","The staff explained the study clearly","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbc_02","Integer","","Recommended","socialdev_visit_01 == 1","The consent form informed me clearly that this is a substudy to the ABCD study in which I am already participating and that I do not need to participate in both.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbc_03","Integer","","Recommended","socialdev_visit_01 == 1","The staff responded in a clear manner to my questions.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbc_04","Integer","","Recommended","socialdev_visit_01 == 1","The waiting time was too long.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbc_05","Integer","","Recommended","socialdev_visit_01 == 1","I did not understand some of the questions.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbc_06","Integer","","Recommended","socialdev_visit_01 == 1","When I did not understand a question there was a staff member that I could ask for help.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbc_07","Integer","","Recommended","socialdev_visit_01 == 1","I felt comfortable with the staff.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbc_08","Integer","","Recommended","socialdev_visit_01 == 1","I felt uncomfortable with some of the questions.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbc_09","Integer","","Recommended","socialdev_visit_01 == 1","I am ok with not knowing the responses that my child gave in this survey.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbc_10","Integer","","Recommended","socialdev_visit_01 == 1","My confidential information was treated in a professional manner.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbc_11","Integer","","Recommended","socialdev_visit_01 == 1","The level of compensation seemed appropriate.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbc_12","Integer","","Recommended","socialdev_visit_01 == 1","The adding of this survey to my assessment day was too strenuous.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbc_13","Integer","","Recommended","socialdev_visit_01 == 1","The adding of this survey to my assessment day makes me feel more negative about BOTH the studies I have participated in today.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbc_14","Integer","","Recommended","socialdev_visit_01 == 1","The adding of this survey to my assessment day was positive.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbc_15","Integer","","Recommended","socialdev_visit_01 == 1","I would have rather scheduled a separate visit for this survey.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbc_16","Integer","","Recommended","socialdev_visit_01 == 1","I would rather do both studies at the same time.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbc_17","Integer","","Recommended","socialdev_visit_01 == 1","I would participate in this type of research again.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbc_18","String","256","Recommended","socialdev_visit_01 == 1","Please tell us about your suggestions to make the study even better.","","",""
"socialdev_pfbi_01","Integer","","Recommended","socialdev_visit_01 == 2","My phone calls were returned in a timely manner.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbi_02","Integer","","Recommended","socialdev_visit_01 == 2","Staff members were friendly and courteous.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbi_03","Integer","","Recommended","socialdev_visit_01 == 2","The staff explained the study clearly","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbi_04","Integer","","Recommended","socialdev_visit_01 == 2","The consent form informed me clearly that this is a substudy to the ABCD study in which I am already participating and that I do not need to participate in both.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbi_05","Integer","","Recommended","socialdev_visit_01 == 2","The staff responded in a clear manner to my questions.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbi_06","Integer","","Recommended","socialdev_visit_01 == 2","The instructions given made it easy to find the research center.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbi_07","Integer","","Recommended","socialdev_visit_01 == 2","The waiting time was too long.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbi_08","Integer","","Recommended","socialdev_visit_01 == 2","I did not understand some of the questions.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbi_09","Integer","","Recommended","socialdev_visit_01 == 2","When I did not understand a question there was a staff member that I could ask for help.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
"socialdev_pfbi_10","Integer","","Recommended","socialdev_visit_01 == 2","I felt comfortable with the staff.","1::5","5= Strongly agree; 4= Agree; 3= Neither agree nor disagree (neutral); 2= Disagree; 1= Strongly disagree",""
