"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"midabwdp20","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI superior occipital gyrus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.occipital.sup.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_goccipitalsuplh"
"midabwdp21","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI lateral occipito-temporal gyrus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.oc.temp.lat.fusifor.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_goctemplatfusiforlh"
"midabwdp22","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI lingual gyrus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.oc.temp.med.lingual.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_goctempmedlinguallh"
"midabwdp23","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI parahippocampal gyrus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.oc.temp.med.parahip.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_goctempmedparahiplh"
"midabwdp24","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI orbital gyri","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.orbital.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gorbitallh"
"midabwdp25","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI angular gyrus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.pariet.inf.angular.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gparietinfangularlh"
"midabwdp26","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI supramarginal gyrus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.pariet.inf.supramar.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gparietinfsupramarlh"
"midabwdp27","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI superior parietal lobule","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.parietal.sup.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gparietalsuplh"
"midabwdp28","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI postcentral gyrus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.postcentral.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gpostcentrallh"
"midabwdp29","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI precentral gyrus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.precentral.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gprecentrallh"
"midabwdp30","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI precuneus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.precuneus.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gprecuneuslh"
"midabwdp31","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI gyrus rectus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.rectus.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_grectuslh"
"midabwdp32","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI subcallosal gyrus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.subcallosal.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gsubcallosallh"
"midabwdp33","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI anterior transverse temporal gyrus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.temp.sup.g.t.transv.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gtempsupgttransvlh"
"midabwdp34","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI lateral aspect of the superior temporal gyrus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.temp.sup.lateral.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gtempsuplaterallh"
"midabwdp35","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI planum polare of the superior temporal gyrus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.temp.sup.plan.polar.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gtempsupplanpolarlh"
"midabwdp36","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI planum temporale","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.temp.sup.plan.tempo.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gtempsupplantempolh"
"midabwdp37","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI inferior temporal gyrus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.temporal.inf.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gtemporalinflh"
"midabwdp38","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI middle temporal gyrus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.temporal.middle.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gtemporalmiddlelh"
"midabwdp39","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI horizontal ramus of the anterior segment of the lateral sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_lat.fis.ant.horizont.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_latfisanthorizontlh"
"midabwdp40","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI vertical ramus of the anterior segment of the lateral sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_lat.fis.ant.vertical.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_latfisantverticallh"
"midabwdp41","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI posterior ramus of the lateral sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_lat.fis.post.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_latfispostlh"
"midabwdp42","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI occipital pole","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_pole.occipital.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_poleoccipitallh"
"midabwdp43","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI temporal pole","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_pole.temporal.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_poletemporallh"
"midabwdp44","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI calcarine sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.calcarine.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_scalcarinelh"
"midabwdp45","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI central sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.central.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_scentrallh"
"midabwdp46","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI marginal branch of the cingulate sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.cingul.marginalis.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_scingulmarginalislh"
"midabwdp47","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI anterior segment of the circular sulcus of the insula","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.circular.insula.ant.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_scircularinsulaantlh"
"midabwdp48","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI inferior segment of the circular sulcus of the insula","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.circular.insula.inf.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_scircularinsulainflh"
"midabwdp49","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI superior segment of the circular sulcus of the insula","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.circular.insula.sup.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_scircularinsulasuplh"
"midabwdp50","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI anterior transverse collateral sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.collat.transv.ant.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_scollattransvantlh"
"midabwdp51","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI posterior transverse collateral sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.collat.transv.post.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_scollattransvpostlh"
"midabwdp52","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI inferior frontal sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.front.inf.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_sfrontinflh"
"midabwdp53","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI middle frontal sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.front.middle.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_sfrontmiddlelh"
"midabwdp54","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI superior frontal sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.front.sup.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_sfrontsuplh"
"midabwdp55","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI sulcus intermedius primus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.interm.prim.jensen.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_sintermprimjensenlh"
"midabwdp56","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI intraparietal sulcus and transverse parietal sulci","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.intrapariet.and.p.trans.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_sintraparietandptranslh"
"midabwdp57","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI middle occipital sulcus and lunatus sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.oc.middle.and.lunatus.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_socmiddleandlunatuslh"
"midabwdp58","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI superior occipital sulcus and transverse occipital sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.oc.sup.and.transversal.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_socsupandtransversallh"
"midabwdp59","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI anterior occipital sulcus and preoccipital notch","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.occipital.ant.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_soccipitalantlh"
"midabwdp60","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI lateral occipito-temporal sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.oc.temp.lat.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_soctemplatlh"
"midabwdp61","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI medial occipito-temporal sulcus and lingual sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.oc.temp.med.and.lingual.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_soctempmedandlinguallh"
"midabwdp62","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI lateral orbital sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.orbital.lateral.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_sorbitallaterallh"
"midabwdp63","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI medial orbital sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.orbital.med.olfact.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_sorbitalmedolfactlh"
"midabwdp64","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI orbital sulci","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.orbital.h.shaped.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_sorbitalhshapedlh"
"midabwdp65","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI parieto-occipital sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.parieto.occipital.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_sparietooccipitallh"
"midabwdp66","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI pericallosal sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.pericallosal.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_spericallosallh"
"midabwdp67","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI postcentral sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.postcentral.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_spostcentrallh"
"midabwdp68","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI inferior part of the precentral sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.precentral.inf.part.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_sprecentralinfpartlh"
"midabwdp69","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI superior part of the precentral sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.precentral.sup.part.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_sprecentralsuppartlh"
"midabwdp70","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI suborbital sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.suborbital.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_ssuborbitallh"
"midabwdp71","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI subparietal sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.subparietal.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_ssubparietallh"
"midabwdp72","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI inferior temporal sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.temporal.inf.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_stemporalinflh"
"midabwdp73","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI superior temporal sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.temporal.sup.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_stemporalsuplh"
"midabwdp74","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in left hemisphere cortical Destrieux ROI transverse temporal sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_s.temporal.transverse.lh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_stemporaltransverselh"
"midabwdp75","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI fronto-marginal gyrus and sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.and.s.frontomargin.rh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gandsfrontomarginrh"
"midabwdp76","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI inferior occipital gyrus and sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.and.s.occipital.inf.rh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gandsoccipitalinfrh"
"midabwdp77","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI paracentral lobule and sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.and.s.paracentral.rh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gandsparacentralrh"
"midabwdp78","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI subcentral gyrus and sulci","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.and.s.subcentral.rh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gandssubcentralrh"
"midabwdp79","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI transverse frontopolar gyri and sulci","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.and.s.transv.frontopol.rh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gandstransvfrontopolrh"
"midabwdp80","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI anterior part of the cingulate gyrus and sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.and.s.cingul.ant.rh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gandscingulantrh"
"midabwdp81","Float","","Recommended","Mean beta weight for MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI middle-anterior part of the cingulate gyrus and sulcus","","","tfmri_mid_all_antic.reward.vs.neutral_beta_cort.destrieux_g.and.s.cingul.mid.ant.rh,tfmri_mid_all_anticrewardvsneutral_beta_cortdestrieux_gandscingulmidantrh"
