"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"eventname","String","60","Required","The event name for which the data was collected","","",""
"dmri_dti_postqc_visitid","String","60","Recommended","Visit name","","","dmri_manu_postqc_visitid"
"dmri_dti_postqc_containertype","String","30","Recommended","Container type","","","dmri_manu_postqc_containertype"
"dmri_dti_postqc_stype","String","30","Recommended","Series type","","","dmri_manu_postqc_stype"
"dmri_dti_postqc_nrev","Integer","","Recommended","Number of reviews","0 :: 100","","dmri_manu_postqc_nrev"
"dmri_dti_postqc_revdisp","Integer","","Recommended","Disparity between reviewers","0 :: 1","","dmri_manu_postqc_revdisp"
"dmri_dti_postqc_qc","Float","","Recommended","Overall QC score","0 :: 1","","dmri_manu_postqc_qc"
"dmri_dti_postqc_quregt1","Float","","Recommended","Registration error score (0=good registration, 1=mild rotation or translation, 2=moderate rotation or translation, 3=severe rotation or translation)","0 :: 3","","dmri_manu_postqc_regt1"
"dmri_dti_postqc_qub0warp","Float","","Recommended","Residual distortion score (0=no distortion, 1=mild distortion, 2=moderate distortion, 3=severe distortion)","0 :: 3","","dmri_manu_postqc_b0warp"
"dmri_dti_postqc_quimgqual","Float","","Recommended","Image quality score (0=good image quality, 1=mild artifact, 2=moderate artifact, 3=severe artifact)","0 :: 3","","dmri_manu_postqc_imgqual"
"dmri_dti_postqc_qucutoff","Float","","Recommended","Cutoff score (0=no cutoff, 1=mild cutoff, 2=moderate cutoff, 3=severe cutoff)","0 :: 3","","dmri_manu_postqc_cutoff"
"dmri_dti_postqc_qufseg","Float","","Recommended","Segmentation score (0=good segmentation; 1=mild segmentation patchiness; 2=moderate segmentation patchiness or mislocation; 3=segmentation missing, severely patchy, or severely mislocated)","0 :: 3","","dmri_manu_postqc_fseg"
"dmri_dti_postqc_fsqc_notes","String","1000","Recommended","dMRI postprocessing QC Notes","","","dmri_manu_postqc_notes"
