"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"eventname","String","60","Required","The event name for which the data was collected","","",""
"prosocial_q1_y","Integer","","Recommended","I try to be nice to other people. I care about their feelings.","0 ; 1 ; 2","0 = Not True; 1 = Somewhat True; 2 = Certainly True","prosocial_q1"
"prosocial_q2_y","Integer","","Recommended","I am helpful if someone is hurt, upset, or feeling sick.","0 ; 1 ; 2","0 = Not True; 1 = Somewhat True; 2 = Certainly True","prosocial_q2"
"prosocial_q3_y","Integer","","Recommended","I often offer to help others (parents, teachers, children).","0 ; 1 ; 2","0 = Not True; 1 = Somewhat True; 2 = Certainly True","prosocial_q3"
"prosocial_admin","Integer","","Recommended","Please indicate how instrument was administered:","1::3","1=RA-Administered ; 2=Youth Self-Administered ; 3=Combination [event_name_number] > '21'",""
