"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"screentime1_p_hours","String","30","Recommended","","On a typical WEEKDAY, how much TIME does your child spend on a computer, cellphone, tablet, or other electronic device?/ En un DÍA DE SEMANA típico , ¿cuánto TIEMPO pasa su niño(a) usando una computadora, un teléfono celular, una tableta u otro dispositivo electrónico?  Hours/ Horas","","Please do NOT include time spent on school related work, but do include watching TV, shows or videos, texting or chatting, playing games, or visiting social networking sites (Facebook, Twitter, Instagram). /Favor NO incluya el tiempo que pasa haciendo trabajos relacionados con la escuela, pero sí incluya el tiempo que pasa viendo televisión, programas o videos, enviando mensajes de texto o chateando, jugando videojuegos o visitando sitios de redes sociales (Facebook, Twitter, Instagram).","screentime_1_hours_p"
"screentime1_p_minutes","String","30","Recommended","","On a typical WEEKDAY, how much TIME does your child spend on a computer, cellphone, tablet, or other electronic device?/ En un DÍA DE SEMANA típico , ¿cuánto TIEMPO pasa su niño(a) usando una computadora, un teléfono celular, una tableta u otro dispositivo electrónico? Minutes/ Minutos","","Please do NOT include time spent on school related work, but do include watching TV, shows or videos, texting or chatting, playing games, or visiting social networking sites (Facebook, Twitter, Instagram). /Favor NO incluya el tiempo que pasa haciendo trabajos relacionados con la escuela, pero sí incluya el tiempo que pasa viendo televisión, programas o videos, enviando mensajes de texto o chateando, jugando videojuegos o visitando sitios de redes sociales (Facebook, Twitter, Instagram).","screentime_1_minutes_p"
"screentime2_p_hours","String","30","Recommended","","On a typical WEEKEND DAY, how much TIME does your child spend on a computer, cellphone, tablet, or other electronic device?/ En un típico DIA DE FIN DE SEMANA, ¿cuánto TIEMPO pasa su niño(a) usando una computadora, un teléfono celular, una tableta u otro dispositivo electrónico? Hours/ Horas","","Please do NOT include time spent on school related work, but do include watching TV, shows or videos, texting or chatting, playing games, or visiting social networking sites (Facebook, Twitter, Instagram). / Favor NO incluya el tiempo que pasa haciendo trabajos relacionados con la escuela, pero sí incluya el tiempo que pasa viendo televisión, programas o videos, enviando mensajes de texto o chateando, jugando videojuegos o visitando sitios de redes sociales (Facebook, Twitter, Instagram, etc.).","screentime_2_hours_p"
"screentime2_p_minutes","String","30","Recommended","","On a typical WEEKEND DAY, how much TIME does your child spend on a computer, cellphone, tablet, or other electronic device?/ En un típico DIA DE FIN DE SEMANA, ¿cuánto TIEMPO pasa su niño(a) usando una computadora, un teléfono celular, una tableta u otro dispositivo electrónico? Minutes/ Minutos:","","Please do NOT include time spent on school related work, but do include watching TV, shows or videos, texting or chatting, playing games, or visiting social networking sites (Facebook, Twitter, Instagram). / Favor NO incluya el tiempo que pasa haciendo trabajos relacionados con la escuela, pero sí incluya el tiempo que pasa viendo televisión, programas o videos, enviando mensajes de texto o chateando, jugando videojuegos o visitando sitios de redes sociales (Facebook, Twitter, Instagram, etc.).","screentime_2_minutes_p"
"eventname","String","60","Required","","The event name for which the data was collected","","",""
"scrtime_p_select_lang___1","Integer","","Recommended","","¿Español? (1, Sí)","0 ; 1","0 = No; 1 = Yes","screentime_p_select_language___1,screentime_select_language_p"
"screentime_pmum_short_6_p","Integer","","Recommended","","The amount of time my child wants to use screen media keeps increasingLa cantidad de tiempo que mi hijo/a desea utilizar los medios en pantalla sigue aumentando.","1::6 ","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Very often;  5 = Always; 6 = Refuse to answer",""
"screentime_pmum_short_7_p","Integer","","Recommended","","Screen media is the only thing that seems to motivate my child.Lo ?nico que parece motivar a mi hijo/a son los medios en pantalla.","1::6 ","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Very often;  5 = Always; 6 = Refuse to answer",""
"screentime_pmum_short_8_p","Integer","","Recommended","","My child becomes frustrated when he/she cannot use screen mediaMi hijo/a se frustra cuando no puede usar los medios en pantalla.","1::6 ","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Very often;  5 = Always; 6 = Refuse to answer",""
"screentime_pmum_short_9_p","Integer","","Recommended","","My child's screen media use interferes with family activities.El uso de los medios en pantalla de mi hijo/a interfiere en las actividades familiares.","1::6 ","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Very often;  5 = Always; 6 = Refuse to answer",""
"screentime_scrn_media_p__1","Integer","","Recommended","","What types of  SCREEN MEDIA  does your child use the most (not including screen media used for school or homework)??Qu? tipos de medios en pantalla usa su ni?o/a m?s (no incluye medios en pantalla utilizados para la escuela o tarea)?  1 = Television; ","1;0","1 = Yes; 0 = No;","screentime_scrn_media_p___1"
"screentime_scrn_media_p__2","Integer","","Recommended","","What types of  SCREEN MEDIA  does your child use the most (not including screen media used for school or homework)??Qu? tipos de medios en pantalla usa su ni?o/a m?s (no incluye medios en pantalla utilizados para la escuela o tarea)?   2 = Video games","1;0","1 = Yes; 0 = No;","screentime_scrn_media_p___2"
"screentime_scrn_media_p__3","Integer","","Recommended","","What types of  SCREEN MEDIA  does your child use the most (not including screen media used for school or homework)??Qu? tipos de medios en pantalla usa su ni?o/a m?s (no incluye medios en pantalla utilizados para la escuela o tarea)?   3 = Cell phone; ","1;0","1 = Yes; 0 = No;","screentime_scrn_media_p___3"
"screentime_scrn_media_p__4","Integer","","Recommended","","What types of  SCREEN MEDIA  does your child use the most (not including screen media used for school or homework)??Qu? tipos de medios en pantalla usa su ni?o/a m?s (no incluye medios en pantalla utilizados para la escuela o tarea)?  4 = Tablet;","1;0","1 = Yes; 0 = No;","screentime_scrn_media_p___4"
"screentime_scrn_media_p__5","Integer","","Recommended","","What types of  SCREEN MEDIA  does your child use the most (not including screen media used for school or homework)??Qu? tipos de medios en pantalla usa su ni?o/a m?s (no incluye medios en pantalla utilizados para la escuela o tarea)?  5 = Handheld video game device; ","1;0","1 = Yes; 0 = No;","screentime_scrn_media_p___5"
"screentime_scrn_media_p__6","Integer","","Recommended","","What types of  SCREEN MEDIA  does your child use the most (not including screen media used for school or homework)??Qu? tipos de medios en pantalla usa su ni?o/a m?s (no incluye medios en pantalla utilizados para la escuela o tarea)?  6 = Computer/laptop","1;0","1 = Yes; 0 = No;","screentime_scrn_media_p___6"
"screentime_scrn_media_p__7","Integer","","Recommended","","What types of  SCREEN MEDIA  does your child use the most (not including screen media used for school or homework)??Qu? tipos de medios en pantalla usa su ni?o/a m?s (no incluye medios en pantalla utilizados para la escuela o tarea)?  ; 7 = Other","1;0","1 = Yes; 0 = No;","screentime_scrn_media_p___7"
