"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"eventname","String","60","Required","The event name for which the data was collected","","",""
"resiliency5a_y","String","30","Recommended","How many friends that are boys do you have?","","We would like to ask you a few questions about your friendships.  Values greater than ""100"" were truncated at ""100"".","resiliency_5a"
"resiliency6a_y","String","30","Recommended","How many friends that are girls do you have?","","We would like to ask you a few questions about your friendships.  Values greater than ""100"" were truncated at ""100"".","resiliency_6a"
"resiliency5b_y","String","30","Recommended","How many CLOSE friends that are boys do you have?","","Now we want ask you how many CLOSE (best) friends you have. Close friends are those you like spending time with, have fun with, and trust.  Values greater than ""100"" were truncated at ""100"" .","resiliency_5b"
"resiliency6b_y","String","30","Recommended","How many CLOSE friends that are girls do you have?","","Now we want ask you how many CLOSE (best) friends you have. Close friends are those you like spending time with, have fun with, and trust.  Values greater than ""100"" were truncated at ""100"".","resiliency_6b"
"resiliency_device","Integer","","Recommended","Youth's Device:","1::3","1= Phone Screen ; 2= Tablet/iPad Screen ; 3= Computer Screen  [resiliency_remote(2)] = ''1'' or [resiliency_remote(3)] = ''1''",""
"resiliency7a_y","String","30","Recommended","How many friends that are another gender do you have (for example, nonbinary)?","","",""
"resiliency7b_y","String","30","Recommended","How many CLOSE friends that are another gender do you have (for example, nonbinary)?","","",""
"resiliency_admin","Integer","","Recommended","Please indicate how instrument was administered:","1::3","1=RA-Administered ; 2=Youth Self Administered ; 3=Combination [event_name_number] > 30",""
"resiliency_remote___1","Integer","","Recommended","Remote method of  REDCap Module Health Part 2 administration [Check all that apply]: 1= Audio (i.e. phone call)   [sched_delay] = '9' or [sched_hybrid] = '1'","0;1","0=No; 1=Yes",""
"resiliency_remote___2","Integer","","Recommended","Remote method of  REDCap Module Health Part 2  administration [Check all that apply]: 2= Video/Webcam   [sched_delay] = '9' or [sched_hybrid] = '1'","0;1","0=No; 1=Yes",""
"resiliency_remote___3","Integer","","Recommended","Remote method of  REDCap Module Health Part 2 administration [Check all that apply]:  3= Screen Sharing ;[sched_delay] = '9' or [sched_hybrid] = '1'","0;1","0=No; 1=Yes",""
"resiliency_remote___4","Integer","","Recommended","Remote method of REDCap Module Health Part 2  administration [Check all that apply]:  4= In person   [sched_delay] = '9' or [sched_hybrid] = '1'","0;1","0=No; 1=Yes",""
