"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"eventname","String","60","Recommended","The event name for which the data was collected","","",""
"dim_yesno_q1","Integer","","Recommended","In the past 12 months, have you felt discriminated against: because of your race, ethnicity, or color?  Definition of  ethnicity: groups of people who have the same customs, or origin","1 ; 0 ; 777 ; 999","1 = Yes; 0 = No; 777 = Don't know; 999 = Refused to answer","discrimination_q1"
"dim_yesno_q2","Integer","","Recommended","In the past 12 months, have you felt discriminated against: because you are (or your family is) from another country?","1 ; 0 ; 777 ; 999","1 = Yes; 0 = No; 777 = Don't know; 999 = Refused to answer","discrimination_q2"
"dim_yesno_q3","Integer","","Recommended","In the past 12 months, have you felt discriminated against: because someone thought you were gay, lesbian, or bisexual?","1 ; 0 ; 777 ; 999","1 = Yes; 0 = No; 777 = Don't know; 999 = Refused to answer","discrimination_q3"
"dim_yesno_q4","Integer","","Recommended","In the past 12 months, have you felt discriminated against: because of your weight?","1 ; 0 ; 777 ; 999","1 = Yes; 0 = No; 777 = Don't know; 999 = Refused to answer","discrimination_q4"
"dim_matrix_q1","Integer","","Recommended","How often do the following people treat you unfairly or negatively because of your ethnic background? Teachers:","1 ; 2 ; 3 ; 4 ; 5 ; 777 ; 999","1 = almost never; 2 = rarely; 3 = sometimes; 4 = often; 5 = very often; 777 = don't know; 999 = refused to answer","discrimination_matrix_q1"
"dim_matrix_q2","Integer","","Recommended","How often do the following people treat you unfairly or negatively because of your ethnic background? Other adults outside school:","1 ; 2 ; 3 ; 4 ; 5 ; 777 ; 999","1 = almost never; 2 = rarely; 3 = sometimes; 4 = often; 5 = very often; 777 = don't know; 999 = refused to answer","discrimination_matrix_q2"
"dim_matrix_q3","Integer","","Recommended","How often do the following people treat you unfairly or negatively because of your ethnic background? Other students:","1 ; 2 ; 3 ; 4 ; 5 ; 777 ; 999","1 = almost never; 2 = rarely; 3 = sometimes; 4 = often; 5 = very often; 777 = don't know; 999 = refused to answer","discrimination_matrix_q3"
"dim_matrix_q4","Integer","","Recommended","I feel that others behave in an unfair or negative way toward my ethnic group:","1 ; 2 ; 3 ; 4 ; 5 ; 777 ; 999","1 = almost never; 2 = rarely; 3 = sometimes; 4 = often; 5 = very often; 777 = don't know; 999 = refused to answer","discrimination_matrix_q4"
"dim_matrix_q5","Integer","","Recommended","I feel that I am not wanted in American society:","1 ; 2 ; 3 ; 4 ; 5 ; 777 ; 999","1 = almost never; 2 = rarely; 3 = sometimes; 4 = often; 5 = very often; 777 = don't know; 999 = refused to answer","discrimination_matrix_q5"
"dim_matrix_q6","Integer","","Recommended","I don't feel accepted by other Americans:","1 ; 2 ; 3 ; 4 ; 5 ; 777 ; 999","1 = almost never; 2 = rarely; 3 = sometimes; 4 = often; 5 = very often; 777 = don't know; 999 = refused to answer","discrimination_matrix_q6"
"dim_matrix_q7","Integer","","Recommended","I feel that other Americans have something against me:","1 ; 2 ; 3 ; 4 ; 5 ; 777 ; 999","1 = almost never; 2 = rarely; 3 = sometimes; 4 = often; 5 = very often; 777 = don't know; 999 = refused to answer","discrimination_matrix_q7"
