"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"eventname","String","60","Required","The event name for which the data was collected","","",""
"ders_attn_awareness_p","Integer","","Recommended","My child pays attention to how he/she feels","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_clear_feelings_p","Integer","","Recommended","My child is clear about his/her feelings","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_emotion_overwhelm_p","Integer","","Recommended","My child experiences his/her emotions as overwhelming and out of control","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_feelings_attentive_p","Integer","","Recommended","My child is attentive to his/her feelings.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_feelings_care_p","Integer","","Recommended","My child cares about what he/she is feeling.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_feelings_know_p","Integer","","Recommended","My child knows exactly how he/she is feeling.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_p_select_language___1","Integer","","Recommended","Español?","1;0","1=Si",""
"ders_upset_ack_p","Integer","","Recommended","When my child is upset, he/she acknowledges his/her emotions","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_angry_p","Integer","","Recommended","When my child is upset, he/she becomes angry with him/herself for feeling that way.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_ashamed_p","Integer","","Recommended","When my child is upset, he/she feels ashamed with him/herself for feeling that way.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_behavior_control_p","Integer","","Recommended","When my child is upset, he/she feels like he/she can remain in control of his/her behaviors.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_behavior_p","Integer","","Recommended","When my child is upset, he/she has difficulty controlling his/her behaviors.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_better_p","Integer","","Recommended","When my child is upset, he/she knows that he/she can find a way to eventually feel better.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_concentrate_p","Integer","","Recommended","When my child is upset, he/she has difficulty concentrating.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_control_p","Integer","","Recommended","When my child is upset, he/she becomes out of control.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_depressed_p","Integer","","Recommended","When my child is upset, he/she believes that he/she will end up feeling very depressed.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_difficulty_p","Integer","","Recommended","When my child is upset, he/she has difficulty getting work done","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_embarrassed_p","Integer","","Recommended","When my child is upset, he/she becomes embarrassed for feeling that way","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_emotion_overwhelm_p","Integer","","Recommended","When my child is upset, his/her emotions feel overwhelming.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_esteem_p","Integer","","Recommended","When my child is upset, he/she starts to feel very bad about him/herself.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_feel_better_p","Integer","","Recommended","When my child is upset, he/she believes that there is nothing he/she can do to make him/ herself feel better.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_fixation_p","Integer","","Recommended","When my child is upset, he/she has difficulty thinking about anything else.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_focus_p","Integer","","Recommended","When my child is upset, he/she has difficulty focusing on other things.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_guilty_p","Integer","","Recommended","When my child is upset, he/she feels guilty for feeling that way.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_irritation_p","Integer","","Recommended","When my child is upset, he/she becomes irritated with him/herself for feeling that way.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_long_time_better_p","Integer","","Recommended","When my child is upset, it takes him/her a long time to feel better.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_lose_control_p","Integer","","Recommended","When my child is upset, he/she loses control over his/her behaviors.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_out_control_p","Integer","","Recommended","When my child is upset, he/she feels out of control.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_time_p","Integer","","Recommended","When my child is upset, he/she believes that he/she will remain that way for a long time.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
"ders_upset_weak_p","Integer","","Recommended","When my child is upset, he/she feels like he/she is weak.","1::5;777","1=almost never ; 2=sometimes ; 3=about half the time ; 4=most of the time ; 5=almost always ; 777=Refuse to Answer",""
