"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"eventname","String","60","Recommended","The event name for which the data was collected","","",""
"pgbi_p_ss_score","Integer","","Recommended","Parent General Behavior Inventory SUM:  gen_child_behav_1 + gen_child_behav_2 + gen_child_behav_3 + gen_child_behav_4 + gen_child_behav_5 + gen_child_behav_6 + gen_child_behav_7 + gen_child_behav_8 + gen_child_behav_9 +  gen_child_behav_10;  Validation: All items must be answered","","Youngstrom, E. A.,  Frazier, T. W., et al. (2008) Developing a 10-item mania scale from the Parent General Behavior Inventory for children and adolescents. æJ Clin Psychiatry 9(5): 831-839.","pgbi_ss_score_p"
"pgbi_p_ss_score_nm","Integer","","Recommended","Parent General Behavior Inventory, Sum:  Number Missing Answers","","","pgbi_ss_score_nm_p"
"pgbi_p_ss_score_nt","Integer","","Recommended","Parent General Behavior Inventory, Sum:  Number Total Questions","","","pgbi_ss_score_nt_p"
"ple_p_ss_total_number","Float","","Recommended","Total Number of Events: Validation: No Minimum","","Calculation: sum( [ple_died_p], [ple_injured_p], [ple_crime_p], [ple_friend_p], [ple_friend_injur_p], [ple_financial_p], [ple_sud_p], [ple_ill_p], [ple_injur_p], [ple_argue_p], [ple_job_p], [ple_away_p], [ple_arrest_p], [ple_friend_died_p], [ple_mh_p], [ple_sib_p], [ple_victim_p], [ple_separ_p], [ple_law_p], [ple_school_p], [ple_move_p], [ple_jail_p], [ple_step_p], [ple_new_job_p], [ple_new_sib_p] )","life_events_phenx_ss_total_number_p"
"ple_p_ss_total_number_nm","Integer","","Recommended","Total Number of Events: Number Missing Answers","","","life_events_phenx_ss_total_number_nm_p"
"ple_p_ss_total_number_nt","Integer","","Recommended","Total Number of Events: Number Total Questions","","","life_events_phenx_ss_total_number_nt_p"
"ple_p_ss_total_good","Float","","Recommended","Total Number of Good Events: Validation: No Minimum","","Calculation: if([ple_died_fu_p] = '1',1,0) plus   if([ple_injured_fu_p] = '1',1,0) plus if([ple_crime_fu_p]= '1',1,0) plus   if([ple_friend_fu_p]= '1',1,0) plus   if([ple_friend_injur_fu_p]= '1',1,0) plus   if([ple_financial_fu_p]= '1',1,0) plus  if([ple_sud_fu_p]= '1',1,0) plus  if([ple_ill_fu_p]= '1',1,0) plus  if([ple_injur_fu_p]= '1',1,0) plus   if([ple_argue_fu_p]= '1',1,0) plus   if([ple_job_fu_p]= '1',1,0) plus  if([ple_away_fu_p]= '1',1,0) plus  if([ple_arrest_fu_p]= '1',1,0) plus   if([ple_friend_died_fu_p]= '1',1,0) plus   if([ple_mh_fu_p]= '1',1,0) plus   if([ple_sib_fu_p]= '1',1,0) plus   if([ple_victim_fu_p]= '1',1,0) plus   if([ple_separ_fu_p]= '1',1,0) plus   if([ple_law_fu_p]= '1',1,0) plus   if([ple_school_fu_p]= '1',1,0) plus  if([ple_move_fu_p]= '1',1,0) plus     if([ple_jail_fu_p]= '1',1,0) plus   if([ple_step_fu_p]= '1',1,0) plus   if([ple_new_job_fu_p]= '1',1,0) plus   if([ple_new_sib_fu_p] = '1',1,0)","life_events_phenx_ss_total_good_p"
"ple_p_ss_total_good_nt","Integer","","Recommended","Total Number of Good Events: Number Total Questions","","","life_events_phenx_ss_total_good_nt_p"
"ple_p_ss_total_bad","Float","","Recommended","Total Number of Bad Events: Validation: No Minimum","","Calculation: if([ple_died_fu_p] = '2',1,0) plus   if([ple_injured_fu_p] = '2',1,0) plus if([ple_crime_fu_p]= '2',1,0) plus   if([ple_friend_fu_p]= '2',1,0) plus   if([ple_friend_injur_fu_p]= '2',1,0) plus   if([ple_financial_fu_p]= '2',1,0) plus  if([ple_sud_fu_p]= '2',1,0) plus  if([ple_ill_fu_p]= '2',1,0) plus  if([ple_injur_fu_p]= '2',1,0) plus   if([ple_argue_fu_p]= '2',1,0) plus   if([ple_job_fu_p]= '2',1,0) plus  if([ple_away_fu_p]= '2',1,0) plus  if([ple_arrest_fu_p]= '2',1,0) plus   if([ple_friend_died_fu_p]= '2',1,0) plus   if([ple_mh_fu_p]= '2',1,0) plus   if([ple_sib_fu_p]= '2',1,0) plus   if([ple_victim_fu_p]= '2',1,0) plus   if([ple_separ_fu_p]= '2',1,0) plus   if([ple_law_fu_p]= '2',1,0) plus   if([ple_school_fu_p]= '2',1,0) plus  if([ple_move_fu_p]= '2',1,0) plus     if([ple_jail_fu_p]= '2',1,0) plus   if([ple_step_fu_p]= '2',1,0) plus   if([ple_new_job_fu_p]= '2',1,0) plus   if([ple_new_sib_fu_p] = '2',1,0)","life_events_phenx_ss_total_bad_p"
"ple_p_ss_total_bad_nt","Integer","","Recommended","Total Number of Bad Events: Number Total Questions","","","life_events_phenx_ss_total_bad_nt_p"
"ple_p_ss_affected_good_sum","Float","","Recommended","How Much Affected Good: Validation: No Minimum","","Calculation: if([ple_died_fu_p] = '1',[ple_died_fu2_p],0) plus  if([ple_injured_fu_p] = '1',[ple_injured_fu2_p],0) plus if([ple_crime_fu_p]= '1',[ple_crime_fu2_p],0) plus  if([ple_friend_fu_p]= '1',[ple_friend_fu2_p],0) plus   if([ple_friend_injur_fu_p] = '1',[ple_friend_injur_fu2_p],0) plus   if([ple_financial_fu_p] = '1',[ple_financial_fu2_p],0) plus  if([ple_sud_fu_p]= '1',[ple_sud_fu2_p],0) plus  if([ple_ill_fu_p]= '1',[ple_ill_fu2_p],0) plus  if([ple_injur_fu_p]= '1',[ple_injur_fu2_p],0) plus   if([ple_argue_fu_p]= '1',[ple_argue_fu2_p],0) plus   if([ple_job_fu_p]= '1',[ple_job_fu2_p],0) plus  if([ple_away_fu_p]= '1',[ple_away_fu2_p],0) plus  if([ple_arrest_fu_p]= '1',[ple_arrest_fu2_p],0) plus   if([ple_friend_died_fu_p]= '1',[ple_friend_died_fu2_p],0) plus   if([ple_mh_fu_p]= '1',[ple_mh_fu2_p],0) plus   if([ple_sib_fu_p]= '1',[ple_sib_fu2_p],0) plus if([ple_victim_fu_p]= '1',[ple_victim_fu2_p],0) plus if([ple_separ_fu_p]= '1',[ple_separ_fu2_p],0) plus if([ple_law_fu_p]= '1',[ple_law_fu2_p],0) plus if([ple_school_fu_p]= '1',[ple_school_fu2_p],0) plus if([ple_move_fu_p]= '1',[ple_move_fu2_p],0) plus if([ple_jail_fu_p]= '1',[ple_jail_fu2_p],0) plus if([ple_step_fu_p]= '1',[ple_step_fu2_p],0) plus if([ple_new_job_fu_p]= '1',[ple_new_job_fu2_p],0) plus if([ple_new_sib_fu_p] = '1',[ple_new_sib_fu2_p],0)","life_events_phenx_ss_affected_good_sum_p"
