"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"eventname","String","60","Required","The event name for which the data was collected","","",""
"tfmri_rec_beh_visitid","String","60","Recommended","Visit name","","","tfmri_rec_beh_visitid"
"tfmri_rec_beh_switchflag","Integer","","Recommended","Whether the button box responses were switched","0;1","1= switch; 0= no switch","tfmri_rec_beh_switch.flag"
"tfmri_rec_all_beh_newnf_hr","Float","","Recommended","Hit rate of new neutral faces correctly recognized","","","tfmri_rec_all_beh_new.neut.face_hr,tfmri_rec_all_beh_newneutface_hr"
"tfmri_rec_all_beh_newnf_fa","Float","","Recommended","False alarm of new neutral faces shown","","","tfmri_rec_all_beh_new.neut.face_fa,tfmri_rec_all_beh_newneutface_fa"
"tfmri_rec_all_beh_newpl_hr","Float","","Recommended","Hit rate of new place correctly recognized","","","tfmri_rec_all_beh_new.place_hr,tfmri_rec_all_beh_newplace_hr"
"tfmri_rec_all_beh_newpl_fa","Float","","Recommended","False alarm of new place shown","","","tfmri_rec_all_beh_new.place_fa,tfmri_rec_all_beh_newplace_fa"
"tfmri_rec_all_beh_newposf_hr","Float","","Recommended","Hit rate of new positive face correctly recognized","","","tfmri_rec_all_beh_new.pos.face_hr,tfmri_rec_all_beh_newposface_hr"
"tfmri_rec_all_beh_newposf_fa","Float","","Recommended","False alarm of new positive faces shown","","","tfmri_rec_all_beh_new.pos.face_fa,tfmri_rec_all_beh_newposface_fa"
"tfmri_rec_all_beh_newnegf_hr","Float","","Recommended","Hit rate of new negative face correctly recognized","","","tfmri_rec_all_beh_new.neg.face_hr,tfmri_rec_all_beh_newnegface_hr"
"tfmri_rec_all_beh_newnegf_fa","Float","","Recommended","False alarm of new negative faces shown","","","tfmri_rec_all_beh_new.neg.face_fa,tfmri_rec_all_beh_newnegface_fa"
"tfmri_rec_all_beh_oldposf_hr","Float","","Recommended","Hit rate of positive faces shown in the N-back task correctly recognized","","","tfmri_rec_all_beh_old.pos.face_hr,tfmri_rec_all_beh_oldposface_hr"
"tfmri_rec_all_beh_oldposf_fa","Float","","Recommended","False alarm of positive faces shown in the n-back task","","","tfmri_rec_all_beh_old.pos.face_fa,tfmri_rec_all_beh_oldposface_fa"
"tfmri_rec_all_beh_oldposf2b_hr","Float","","Recommended","Hit rate of positive faces shown in the n-back task and in a 2-back block correctly recognized","","","tfmri_rec_all_beh_old.pos.face.2.back_hr,tfmri_rec_all_beh_oldposface2back_hr"
"tfmri_rec_all_beh_oldposf2b_fa","Float","","Recommended","False alarm of positive faces shown in the n-back task and in a 2-back block","","","tfmri_rec_all_beh_old.pos.face.2.back_fa,tfmri_rec_all_beh_oldposface2back_fa"
"tfmri_rec_all_beh_oldposf0b_hr","Float","","Recommended","Hit rate of positive faces shown in the n-back task and in a 0-back block correctly recognized","","","tfmri_rec_all_beh_old.pos.face.0.back_hr,tfmri_rec_all_beh_oldposface0back_hr"
"tfmri_rec_all_beh_oldposf0b_fa","Float","","Recommended","False alarm of positive faces shown in the n-back task and in a 0-back block","","","tfmri_rec_all_beh_old.pos.face.0.back_fa,tfmri_rec_all_beh_oldposface0back_fa"
"tfmri_rec_all_beh_oldpl_hr","Float","","Recommended","Hit rate of places shown in the N-back task correctly recognized","","","tfmri_rec_all_beh_old.place_hr,tfmri_rec_all_beh_oldplace_hr"
"tfmri_rec_all_beh_oldpl_fa","Float","","Recommended","False alarm of places shown in the n-back task","","","tfmri_rec_all_beh_old.place_fa,tfmri_rec_all_beh_oldplace_fa"
"tfmri_rec_all_beh_oldpl2b_hr","Float","","Recommended","Hit rate of places shown in the n-back task and in a 2-back block correctly recognized","","","tfmri_rec_all_beh_old.place.2.back_hr,tfmri_rec_all_beh_oldplace2back_hr"
"tfmri_rec_all_beh_oldpl2b_fa","Float","","Recommended","False alarm of placesshown in the n-back task and in a 2-back block","","","tfmri_rec_all_beh_old.place.2.back_fa,tfmri_rec_all_beh_oldplace2back_fa"
"tfmri_rec_all_beh_oldpl0b_hr","Float","","Recommended","Hit rate of places shown in the n-back task and in a 0-back block correctly recognized","","","tfmri_rec_all_beh_old.place.0.back_hr,tfmri_rec_all_beh_oldplace0back_hr"
"tfmri_rec_all_beh_oldpl0b_fa","Float","","Recommended","False alarm of placesshown in the n-back task and in a 0-back block","","","tfmri_rec_all_beh_old.place.0.back_fa,tfmri_rec_all_beh_oldplace0back_fa"
"tfmri_rec_all_beh_oldnegf_hr","Float","","Recommended","Hit rate of negative faces shown in the N-back task correctly recognized","","","tfmri_rec_all_beh_old.neg.face_hr,tfmri_rec_all_beh_oldnegface_hr"
"tfmri_rec_all_beh_oldnegf_fa","Float","","Recommended","False alarm of negative faces shown in the n-back task","","","tfmri_rec_all_beh_old.neg.face_fa,tfmri_rec_all_beh_oldnegface_fa"
"tfmri_rec_all_beh_oldnegf2b_hr","Float","","Recommended","Hit rate of negative faces shown in the n-back task and in a 2-back block correctly recognized","","","tfmri_rec_all_beh_old.neg.face.2.back_hr,tfmri_rec_all_beh_oldnegface2back_hr"
"tfmri_rec_all_beh_oldnegf2b_fa","Float","","Recommended","False alarm of negative faces shown in the n-back task and in a 2-back block","","","tfmri_rec_all_beh_old.neg.face.2.back_fa,tfmri_rec_all_beh_oldnegface2back_fa"
"tfmri_rec_all_beh_oldnegf0b_hr","Float","","Recommended","Hit rate of negative faces shown in the n-back task and in a 0-back block correctly recognized","","","tfmri_rec_all_beh_old.neg.face.0.back_hr,tfmri_rec_all_beh_oldnegface0back_hr"
"tfmri_rec_all_beh_oldnegf0b_fa","Float","","Recommended","False alarm of positive faces shown in the n-back task and in a 0-back block","","","tfmri_rec_all_beh_old.neg.face.0.back_fa,tfmri_rec_all_beh_oldnegface0back_fa"
"tfmri_rec_all_beh_oldnf_hr","Float","","Recommended","Hit rate of neutral faces shown in the N-back task correctly recognized","","","tfmri_rec_all_beh_old.neut.face_hr,tfmri_rec_all_beh_oldneutface_hr"
"tfmri_rec_all_beh_oldnf_fa","Float","","Recommended","False alarm of neutral faces shown in the n-back task","","","tfmri_rec_all_beh_old.neut.face_fa,tfmri_rec_all_beh_oldneutface_fa"
"tfmri_rec_all_beh_oldnf2b_hr","Float","","Recommended","Hit rate of neutral faces shown in the n-back task and in a 2-back block correctly recognized","","","tfmri_rec_all_beh_old.neut.face.2.back_hr,tfmri_rec_all_beh_oldneutface2back_hr"
"tfmri_rec_all_beh_oldnf2b_fa","Float","","Recommended","False alarm of neutral faces shown in the n-back task and in a 2-back block","","","tfmri_rec_all_beh_old.neut.face.2.back_fa,tfmri_rec_all_beh_oldneutface2back_fa"
