"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"eventname","String","60","Required","The event name for which the data was collected","","",""
"ksads_dmdd_raw_963_p","Integer","","Recommended","How many times per week does your child yell when he or she is upset?","0::4","0=Zero; 1=One; 2=Two; 3=Three; 4=Four or more",""
"ksads_dmdd_raw_972_p","String","60","Recommended","When would you say the problems with your child's temper began?","","",""
"ksads_dmdd_raw_971_p","Integer","","Recommended","Was there a time in the past year when your child did not lose his or her temper at all for 3 months or longer?","0;1","0=No; 1=Yes",""
"ksads_dmdd_raw_970_p","Integer","","Recommended","In the past year, in which situations has your child lost their temper:Others Places","0;1","0=No; 1=Yes",""
"ksads_dmdd_raw_969_p","Integer","","Recommended","In the past year, in which situations has your child lost their temper:With Family","0;1","0=No; 1=Yes",""
"ksads_dmdd_raw_968_p","Integer","","Recommended","In the past year, in which situations has your child lost their temper:With Friends","0;1","0=No; 1=Yes",""
"ksads_dmdd_raw_967_p","Integer","","Recommended","In the past year, in which situations has your child lost their temper:At School","0;1","0=No; 1=Yes",""
"ksads_dmdd_raw_965_p","Integer","","Recommended","How many times per week does your child kick or punch people or things when he or she is upset?","0::4","0=Zero; 1=One; 2=Two; 3=Three; 4=Four or more",""
"ksads_dmdd_raw_964_p","Integer","","Recommended","How many times per week does your child throw things when he or she is upset?","0::4","0=Zero; 1=One; 2=Two; 3=Three; 4=Four or more",""
"ksads_dmdd_raw_962_p","Integer","","Recommended","How many temper outbursts does your child typically have per week?","0::4","0=Zero; 1=One; 2=Two; 3=Three; 4=Four or more",""
"ksads_dmdd_raw_961_p","Integer","","Recommended","Has your child had trouble with his or her temper since he or she was young, since before your child was 10?","0;1","0=No; 1=Yes",""
