"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"eventname","String","60","Recommended","The event name for which the data was collected","","",""
"medhx_ss_4b_p","Integer","","Recommended","How many times has he/she been to the emergency room in that past year?","0 ; 1 ; 2 ; 3 ; 4 ; 5","0 = 0; 1 = 1 time; 2 = 2 times; 3 = 3-4 times; 4 = 5-9 times; 5 = >10+ times | If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_4b].","medhx_ss_4b_times_er_past_yr_p"
"medhx_ss_5b_p","Integer","","Recommended","How many times did s(he) go to the emergency room before the past year?","0 ; 1 ; 2 ; 3 ; 4 ; 5","0 = 0; 1 = 1 time; 2 = 2 times; 3 = 3-4 times; 4 = 5-9 times; 5 = >10+ times | If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_5b].","medhx_ss_5b_times_er_before_past_yr_p"
"medhx_ss_6a_times_p","Float","","Recommended","Broken Bones: How many times?","0 :: 20","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6a_notes].","medhx_ss_6a_broken_bones_times_p"
"medhx_ss_6b_times_p","Float","","Recommended","Sprains: How many times?","0 :: 20","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6b_notes].","medhx_ss_6b_sprains_times_p"
"medhx_ss_6c_times_p","Float","","Recommended","Scrapes: How many times","0 :: 50","If yes is endorsed, parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6c_times].","medhx_ss_6c_cuts_times_p"
"medhx_ss_6d_times_p","Float","","Recommended","Stitches: How many times?","0 :: 100","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6d_notes].","medhx_ss_6d_stitches_times_p"
"medhx_ss_6e_times_p","Float","","Recommended","Other Serious Wounds: How many times?","0 :: 100","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6e_times].","medhx_ss_6e_other_wounds_times_p"
"medhx_ss_6f_times_p","Float","","Recommended","Falls: How many times?","0 :: 30","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6f_notes].","medhx_ss_6f_falls_times_p"
"medhx_ss_6g_times_p","Float","","Recommended","Burns: How many times?","0 :: 5","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6g_times].","medhx_ss_6g_burns_times_p"
"medhx_ss_6h_times_p","Float","","Recommended","High Fever: How many times?","0 :: 25","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6h_times].","medhx_ss_6h_high_fever_times_p"
"medhx_ss_6i_times_p","Float","","Recommended","Head Injury: How many times?","0 :: 100","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6i_times].","medhx_ss_6i_head_injury_times_p"
"medhx_ss_6j_times_p","Float","","Recommended","Knocked Unconscious: How many times?","0 :: 100","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6j_times].","medhx_ss_6j_unconsious_times_p"
"medhx_ss_6k_times_p","Float","","Recommended","Bruises: How many times?","0 :: 100","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6k_times].","medhx_ss_6k_bruises_times_p"
"medhx_ss_6l_times_p","Float","","Recommended","Asthma Attack: How many times?","0 :: 50","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6l_notes].","medhx_ss_6l_asthma_times_p"
"medhx_ss_6m_times_p","Float","","Recommended","Broken Teeth: How many times?","0 :: 100","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6m_times].","medhx_ss_6m_broken_bones_times_p"
"medhx_ss_6n_times_p","Float","","Recommended","Animal Bite: How many times? [medhx_6m_times]","0 :: 100","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6n_notes].","medhx_ss_6n_animal_bite_times_p"
"medhx_ss_6o_times_p","Float","","Recommended","Overdose: How many times?","0 :: 100","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6o_notes].","medhx_ss_6o_overdose_times_p"
"medhx_ss_6p_times_p","Float","","Recommended","Seizure: How many times?","0 :: 100","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6p_notes].","medhx_ss_6p_seizure_times_p"
"medhx_ss_6q_times_p","Float","","Recommended","Accidental Poisoning: How many times?","0 :: 100","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6q_notes].","medhx_ss_6q_poison_times_p"
"medhx_ss_6r_times_p","Float","","Recommended","Gun Shot Wound: How many times?","0 :: 100","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6r_notes].","medhx_ss_6r_gun_shot_times_p"
"medhx_ss_6s_times_p","Float","","Recommended","Wound from knife or any other weapon: How many times?","0 :: 100","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6s_times].","medhx_ss_6s_knife_wound_times_p"
"medhx_ss_9b_p","Float","","Recommended","Has he/she ever had general anesthesia or sedation for any surgery or procedure: How many times?","0 :: 15","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_9b].","medhx_ss_9b_anesthesia_times_p"
"medhx_ss_6t_times_p","Float","","Recommended","Other
How many times?","0::100;999","If yes is endorsed,  parent is then asked ""How many times."" If no is endorsed, ""0"" has replaced missing [medhx_6t_times].","medhx_ss_6t_other_times_p"
