"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"eventname","String","60","Required","The event name for which the data was collected","","",""
"famhx_select_language___1","Integer","","Recommended","¿Español? (1, Sí)","0 ; 1","0 = No; 1 = Yes","famhx_select_language_p"
"famhx_1","Integer","","Recommended","Parent/Reporter has knowledge about child's biological relatives?","0 ; 1","1 = Yes; 0 = No","famhx_1_p"
"famhx_1a_p","Integer","","Recommended","# maternal uncle (s) of the child # de tío(s) materno(s) del niño(a)","0 :: 20","If none, enter ""0"".  If you Don't know, please choose ""Don't know"" in what follows below Si la respuesta es ""ninguno"", ingrese ""0"".  Si no sabe, por favor escoja ""no se"" en lo que sigue abajo. / famhx_1   == 1 &&  isNull(famhx_1a_dk_p___999)",""
"famhx_1a_dk_p","Integer","","Recommended","# maternal uncle (s) of the child # de tío(s) materno(s) del niño(a)","999","999 = Don't know No lo sé / famhx_1  == '1' && famhx_1a_p  == """"""""",""
"famhx_1b_p","Float","","Recommended","# maternal aunt (s) of the child # de tía(s) materna(s) del niño(a)","0 :: 20","If none, enter ""0"".  If you Don't know, please choose ""Don't know"" in what follows below Si la respuesta es ""ninguno"", ingrese ""0"".  Si no sabe, por favor escoja ""no se"" en lo que sigue abajo. / famhx_1   == 1 &&  isNull(famhx_1b_dk_p___999)",""
"famhx_1b_dk_p","Integer","","Recommended","# maternal aunt (s) of the child # de tía(s) materna(s) del niño(a)","999","999 = Don't know No lo sé / famhx_1  == '1' && famhx_1b_p  == """"""""",""
"famhx_2a_p","Float","","Recommended","# paternal uncle (s) of the child # de tío(s) paterno(s) del niño(a)","0 :: 20","If none, enter ""0"".  If you Don't know, please choose ""Don't know"" in what follows below Si la respuesta es ""ninguno"", ingrese ""0"".  Si no sabe, por favor escoja ""no se"" en lo que sigue abajo. / famhx_1   == 1 &&  isNull(famhx_2a_dk_p___999)",""
"famhx_2a_dk_p","Integer","","Recommended","# paternal uncle (s) of the child # de tío(s) paterno(s) del niño(a)","999","999 = Don't know No lo sé / famhx_1  == '1' && famhx_2a_p  == """"""""",""
"famhx_2b_p","Float","","Recommended","# paternal aunt(s) of the child # de tía(s) paterna(s) del niño(a)","0 :: 20","If none, enter ""0"".  If you Don't know, please choose ""Don't know"" in what follows below Si la respuesta es ""ninguno"", ingrese ""0"".  Si no sabe, por favor escoja ""no se"" en lo que sigue abajo. / famhx_1   == 1 &&  isNull(famhx_2b_dk_p___999)",""
"famhx_2b_dk_p","Integer","","Recommended","# paternal aunt(s) of the child # de tía(s) paterna(s) del niño(a)","999","999 = Don't know No lo sé / famhx_1  == '1' && famhx_2b_p  == """"""""",""
"fhx_3a_p","Float","","Recommended","# brother (s) # de hermano(s)","0 :: 20","If none, enter ""0"".  If you Don't know, please choose ""Don't know"" in what follows below Si la respuesta es ""ninguno"", ingrese ""0"".  Si no sabe, por favor escoja ""no se"" en lo que sigue abajo. / famhx_1   == 1 &&  isNull(fhx_3a_dk_p___999)","famhx_3a_p"
"fhx_3a_dk_p","Integer","","Recommended","# brother (s) # de hermano(s)","999","999 = Don't know No lo sé / famhx_1  == '1' && fhx_3a_p  == """"""""","famhx_3a_dk_p"
"fhx_3b_p","Float","","Recommended","# sister (s) # de hermana(s)","0 :: 20","If none, enter ""0"".  If you Don't know, please choose ""Don't know"" in what follows below Si la respuesta es ""ninguno"", ingrese ""0"".  Si no sabe, por favor escoja ""no se"" en lo que sigue abajo. / famhx_1   == 1 &&  isNull(fhx_3b_dk_p___999)","famhx_3b_p"
"fhx_3b_dk_p","Integer","","Recommended","# sister (s) # de hermana(s)","999","999 = Don't know No lo sé / famhx_1  == '1' && fhx_3b_p  == """"""""","famhx_3b_dk_p"
"fhx_3c_sibs_same_birth","Integer","","Recommended","3a. Is the child a twin or triplet? Enter '0', if not a twin or triplet, '1' if a twin (one sibling of equal age), '2' if a triplet (2 siblings of equal age).   ¿El niño(a) es gemelo o trillizo? Escoja '0' si no es gemelo o trillizo, '1' si es gemelo (un hermano(a) de la misma edad), '2' si es trillizo (2 hermanos(as) de la misma edad).","0 :: 2","/ ( fhx_3a_p  > 0 ||  fhx_3b_p  > 0) &&  isNull(fhx_3f_younger_dk_p)","famhx_3c_sibs_same_birth_p"
"fhx_3f_younger_p","Integer","","Recommended","# of younger full siblings (please do not include a co-twin here as ABCD considers twins equal in age) # de hermanos y hermanas de doble vínculo menores (por favor no incluya el hermano(a) gemelo(a) aquí porque ABCD considera a los gemelos como iguales en edad.)","0 :: 20","If none, enter ""0"".  If you Don't know, please choose ""Don't know"" in what follows below Si la respuesta es ""ninguno"", ingrese ""0"".  Si no sabe, por favor escoja ""no se"" en lo que sigue abajo. / famhx_1   == 1 && ( fhx_3a_p  > 0 ||  fhx_3b_p  > 0) &&  isNull(fhx_3f_younger_dk_p)","famhx_3f_yng_p,famhx_3f_younger_p"
"fhx_3f_younger_dk_p","Integer","","Recommended","# of younger full siblings,  # de hermanos y hermanas de doble vínculo menores","999","999 = Don't know No lo sé /  famhx_1   == 1 && ( fhx_3a_p  > 0 ||  fhx_3b_p  > 0) &&  isNull(fhx_3f_younger)","famhx_3f_yng_dk_p,famhx_3f_younger_dk_p"
"fhx_3f_older_p","Integer","","Recommended","# of older full siblings (please do not include a co-twin here as ABCD considers twins equal in age) # de hermanos y hermanas de doble vínculo mayores","0 :: 20","If none, enter ""0"".  If you Don't know, please choose ""Don't know"" in what follows below Si la respuesta es ""ninguno"", ingrese ""0"".  Si no sabe, por favor escoja ""no se"" en lo que sigue abajo. / famhx_1   == 1 && ( fhx_3a_p  > 0 ||  fhx_3b_p  > 0) &&  isNull(fhx_3f_older_dk_p___999)","famhx_3f_old_p,famhx_3f_older_p"
"fhx_3f_older_dk_p","Integer","","Recommended","# of older full siblings # de hermanos y hermanas de doble vínculo mayores","999","999 = Don't know No lo sé / famhx_1  == '1' && ( fhx_3a_p > 0 || fhx_3b_p > 0) && fhx_3f_older_p  == """"""""","famhx_3f_old_dk_p"
"fhx_3ha_p","Float","","Recommended","# half brother(s) # de medio hermano(s)","0 :: 20","If none, enter ""0"".  If you Don't know, please choose ""Don't know"" in what follows below Si la respuesta es ""ninguno"", ingrese ""0"".  Si no sabe, por favor escoja ""no se"" en lo que sigue abajo. / famhx_1   == 1 &&  isNull(fhx_3ha_dk_p___999)","famhx_3ha_p"
"fhx_3ha_dk_p","Integer","","Recommended","# half brother(s) # de medio hermano(s)","999","999 = Don't know No lo sé / famhx_1  == '1' && fhx_3ha_p  == """"""""","famhx_3ha_dk_p"
