"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"eventname","String","60","Required","The event name for which the data was collected","","",""
"erq_admin","Integer","","Recommended","Please indicate how instrument was administered:","1::3","1= RA-Administered ; 2= Youth Self-Administered ; 3= Combination",""
"erq_feelings_control","Integer","","Recommended","I control my feelings by not showing them","1::5;777","1= strongly disagree ; 2= disagree ; 3= half and half ; 4= agree ; 5= strongly agree ; 777= Refuse to Answer",""
"erq_feelings_happy","Integer","","Recommended","When I want to feel happier about something, I change the way I'm thinking about it","1::5;777","1= strongly disagree ; 2= disagree ; 3= half and half ; 4= agree ; 5= strongly agree ; 777= Refuse to Answer",""
"erq_feelings_hide","Integer","","Recommended","When I'm feeling bad (e.g., sad, angry, worried), I'm careful not to show it","1::5;777","1= strongly disagree ; 2= disagree ; 3= half and half ; 4= agree ; 5= strongly agree ; 777= Refuse to Answer",""
"erq_feelings_less_bad","Integer","","Recommended","When I want to feel less bad (e.g., sad, angry, worried) about something, I change the way I'm thinking about it.","1::5;777","1= strongly disagree ; 2= disagree ; 3= half and half ; 4= agree ; 5= strongly agree ; 777= Refuse to Answer",""
"erq_feelings_self","Integer","","Recommended","I keep my feelings to myself","1::5;777","1= strongly disagree ; 2= disagree ; 3= half and half ; 4= agree ; 5= strongly agree ; 777= Refuse to Answer",""
"erq_feelings_think","Integer","","Recommended","When I want to feel less bad (e.g., sad, angry, worried) about something, I think about something different.","1::5;777","1= strongly disagree ; 2= disagree ; 3= half and half ; 4= agree ; 5= strongly agree ; 777= Refuse to Answer",""
