"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"eventname","String","60","Required","The event name for which the data was collected","","",""
"ksads_odd_raw_1033_p","Integer","","Recommended","Did your child sometimes do things to get back at people if they hurt them or made them mad?","0;1","0=No; 1=Yes",""
"ksads_odd_raw_1022_p","Integer","","Recommended","Over the past two weeks; how often has your child done things on purpose to annoy other people?","0::4","0=Not at all; 1=Rarely; 2=Several days; 3=More than half the days; 4=Nearly every day",""
"ksads_odd_raw_1023_p","Integer","","Recommended","In the past two weeks; how often has your child blamed other people if he or she made a mistake or did something wrong?","0::4","0=Not at all; 1=Rarely; 2=Several days; 3=More than half the days; 4=Nearly every day",""
"ksads_odd_raw_1025_p","Integer","","Recommended","Do the things we've just been talking about cause problems for your child or other people in any of the following areas:With friends","0;1","0=No; 1=Yes",""
"ksads_odd_raw_1026_p","Integer","","Recommended","Do the things we've just been talking about cause problems for your child or other people in any of the following areas:With family","0;1","0=No; 1=Yes",""
"ksads_odd_raw_1027_p","Integer","","Recommended","Do the things we've just been talking about cause problems for your child or other people in any of the following areas:At school","0;1","0=No; 1=Yes",""
"ksads_odd_raw_1028_p","Integer","","Recommended","Do the things we've just been talking about cause problems for your child or other people in any of the following areas:At work","0;1","0=No; 1=Yes",""
"ksads_odd_raw_1029_p","Integer","","Recommended","Do the things we've just been talking about cause problems for your child or other people in any of the following areas:With any other activities","0;1","0=No; 1=Yes",""
"ksads_odd_raw_1030_p","String","60","Recommended","How long has your child had any of the symptoms we've just talked about? Please enter weeks; months; or years","","",""
"ksads_odd_raw_1031_p","Integer","","Recommended","For these next questions; focus on December 2003 when your child argued with adults and disobeyed rules. Back then; did your child often feel annoyed?","0;1","0=No; 1=Yes",""
"ksads_odd_raw_1032_p","Integer","","Recommended","Did your child often feel angry or resentful toward other people?","0;1","0=No; 1=Yes",""
"ksads_odd_raw_1021_p","Integer","","Recommended","Over the past two weeks; how often has your child done something to get back at someone who hurt them or made them mad?","0::4","0=Not at all; 1=Rarely; 2=Several days; 3=More than half the days; 4=Nearly every day",""
"ksads_odd_raw_1034_p","Integer","","Recommended","Did your child sometimes do things on purpose to annoy other people?","0;1","0=No; 1=Yes",""
"ksads_odd_raw_1035_p","Integer","","Recommended","Did your child blame other people if he or she made a mistake or did something wrong?","0;1","0=No; 1=Yes",""
"ksads_odd_raw_1037_p","Integer","","Recommended","Did the things we've just been talking about cause problems for your child or other people back then in any of the following areas:With friends","0;1","0=No; 1=Yes",""
"ksads_odd_raw_1038_p","Integer","","Recommended","Did the things we've just been talking about cause problems for your child or other people back then in any of the following areas:With family","0;1","0=No; 1=Yes",""
"ksads_odd_raw_1039_p","Integer","","Recommended","Did the things we've just been talking about cause problems for your child or other people back then in any of the following areas:At school","0;1","0=No; 1=Yes",""
"ksads_odd_raw_1040_p","Integer","","Recommended","Did the things we've just been talking about cause problems for your child or other people back then in any of the following areas:At work","0;1","0=No; 1=Yes",""
"ksads_odd_raw_1041_p","Integer","","Recommended","Did the things we've just been talking about cause problems for your child or other people back then in any of the following areas:With any other activities","0;1","0=No; 1=Yes",""
"ksads_odd_raw_1042_p","String","60","Recommended","How long did the things we've just talked about last back then? Please enter weeks; months; or years.","","",""
"ksads_odd_raw_1043_p","Integer","","Recommended","You reported that your child had the symptoms we've just talked about both currently and in the past. Was there ever a 6 month period since October 2013 when your child didn't have these symptoms?","0;1","0=No; 1=Yes",""
"ksads_odd_raw_1020_p","Integer","","Recommended","In the past two weeks; how often has your child felt angry at; or resentful toward other people?","0::4","0=Not at all; 1=Rarely; 2=Several days; 3=More than half the days; 4=Nearly every day",""
"ksads_odd_raw_454_p","Integer","","Recommended","In the past two weeks; how often did your child talk back to or argue with parents or teachers?","0::4","0=Not at all; 1=Rarely; 2=Several days; 3=More than half the days; 4=Nearly every day",""
"ksads_odd_raw_455_p","Integer","","Recommended","Was there ever a time that your child argued a lot with parents or teachers?","0;1","0=No; 1=Yes",""
"ksads_odd_raw_456_p","Integer","","Recommended","Was there ever another time that your child argued a lot with parents or teachers?","0;1","0=No; 1=Yes",""
"ksads_odd_raw_457_p","Integer","","Recommended","In the past two weeks; how often did your child refuse to do something a grown up asked him or her to do?","0::4","0=Not at all; 1=Rarely; 2=Several days; 3=More than half the days; 4=Nearly every day",""
"ksads_odd_raw_458_p","Integer","","Recommended","Was there ever a time that your child often refused to do the things grownups asked?","0;1","0=No; 1=Yes",""
"ksads_odd_raw_459_p","Integer","","Recommended","Was there ever another time that your child often refused to do the things grownups asked?","0;1","0=No; 1=Yes",""
"ksads_odd_raw_460_p","String","60","Recommended","You said that in the past two weeks your child argued a lot with his or her parents or teachers. When did this begin?","","",""
"ksads_odd_raw_461_p","String","60","Recommended","You said that in the past two weeks your child often refused to do the things grownups asked. When did this begin?","","",""
"ksads_odd_raw_462_p","String","60","Recommended","You said that in the past two weeks your child argued a lot with parents or teachers and often refused to do the things grownups asked. When did this begin?","","",""
"ksads_odd_raw_463_p","String","120","Recommended","You said that in the past your child argued a lot with parents or teachers. When was that? If this was true of your child for a very long time; let me know when it started and when it was the worst","","",""
"ksads_odd_raw_464_p","String","120","Recommended","You said that in the past your child often refused to do the things grownups asked. When was that? If this was true of your child for a very long time; let me know when it started and when it was the worst.","","",""
"ksads_odd_raw_465_p","String","120","Recommended","You said that in the past your child argued a lot with parents or teachers; and often refused to do the things grownups asked. When was that? If this was true of your child for a very long time; let me know when it started and when it was the worst","","",""
"ksads_odd_raw_1019_p","Integer","","Recommended","In the past two weeks; how often has your child felt annoyed?","0::4","0=Not at all; 1=Rarely; 2=Several days; 3=More than half the days; 4=Nearly every day",""
