"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"eventname","String","60","Required","The event name for which the data was collected","","",""
"ksads_dp_raw_875_t","Integer","","Recommended","Do the things we have just been talking about (i.e.,feeling irritable, feeling bored, difficulty making decisions, increased appetite, feeling restless or fidgety, feeling bad about yourself and thoughts of death) cause problems for you in any of the following areas:With your family","0;1","0=No; 1=Yes",""
"ksads_dp_raw_889_t","Integer","","Recommended","You reported the following current problems. Let me know if they have been present for a year or longerLost or gained weight","0;1","0=No; 1=Yes",""
"ksads_dp_raw_888_t","Integer","","Recommended","You reported the following current problems. Let me know if they have been present for a year or longerPoor appetite or overeating","0;1","0=No; 1=Yes",""
"ksads_dp_raw_886_t","Integer","","Recommended","Did the things we have just been talking about (i.e., feeling sad, feeling irritable, feeling bored, sleeping too much, feeling tired, troubles concentrating, difficulty making decisions, decreased appetite, loss of weight, increased appetite, weight gain, feeling restless or fidgety, feeling guilty and feeling bad about yourself) cause problems for you back then in any of the following areas:In other places or times","0;1","0=No; 1=Yes",""
"ksads_dp_raw_885_t","Integer","","Recommended","Did the things we have just been talking about (i.e., feeling sad, feeling irritable, feeling bored, sleeping too much, feeling tired, troubles concentrating, difficulty making decisions, decreased appetite, loss of weight, increased appetite, weight gain, feeling restless or fidgety, feeling guilty and feeling bad about yourself) cause problems for you back then in any of the following areas:In after school activities","0;1","0=No; 1=Yes",""
"ksads_dp_raw_884_t","Integer","","Recommended","Did the things we have just been talking about (i.e., feeling sad, feeling irritable, feeling bored, sleeping too much, feeling tired, troubles concentrating, difficulty making decisions, decreased appetite, loss of weight, increased appetite, weight gain, feeling restless or fidgety, feeling guilty and feeling bad about yourself) cause problems for you back then in any of the following areas:At work","0;1","0=No; 1=Yes",""
"ksads_dp_raw_883_t","Integer","","Recommended","Did the things we have just been talking about (i.e., feeling sad, feeling irritable, feeling bored, sleeping too much, feeling tired, troubles concentrating, difficulty making decisions, decreased appetite, loss of weight, increased appetite, weight gain, feeling restless or fidgety, feeling guilty and feeling bad about yourself) cause problems for you back then in any of the following areas:At school","0;1","0=No; 1=Yes",""
"ksads_dp_raw_882_t","Integer","","Recommended","Did the things we have just been talking about (i.e., feeling sad, feeling irritable, feeling bored, sleeping too much, feeling tired, troubles concentrating, difficulty making decisions, decreased appetite, loss of weight, increased appetite, weight gain, feeling restless or fidgety, feeling guilty and feeling bad about yourself) cause problems for you back then in any of the following areas:With your family","0;1","0=No; 1=Yes",""
"ksads_dp_raw_881_t","Integer","","Recommended","Did the things we have just been talking about (i.e., feeling sad, feeling irritable, feeling bored, sleeping too much, feeling tired, troubles concentrating, difficulty making decisions, decreased appetite, loss of weight, increased appetite, weight gain, feeling restless or fidgety, feeling guilty and feeling bad about yourself) cause problems for you back then in any of the following areas:With friends","0;1","0=No; 1=Yes",""
"ksads_dp_raw_879_t","Integer","","Recommended","Do the things we have just been talking about (i.e.,feeling irritable, feeling bored, difficulty making decisions, increased appetite, feeling restless or fidgety, feeling bad about yourself and thoughts of death) cause problems for you in any of the following areas:In other places or times","0;1","0=No; 1=Yes",""
"ksads_dp_raw_878_t","Integer","","Recommended","Do the things we have just been talking about (i.e.,feeling irritable, feeling bored, difficulty making decisions, increased appetite, feeling restless or fidgety, feeling bad about yourself and thoughts of death) cause problems for you in any of the following areas:In after school activities","0;1","0=No; 1=Yes",""
"ksads_dp_raw_877_t","Integer","","Recommended","Do the things we have just been talking about (i.e.,feeling irritable, feeling bored, difficulty making decisions, increased appetite, feeling restless or fidgety, feeling bad about yourself and thoughts of death) cause problems for you in any of the following areas:At work","0;1","0=No; 1=Yes",""
"ksads_dp_raw_876_t","Integer","","Recommended","Do the things we have just been talking about (i.e.,feeling irritable, feeling bored, difficulty making decisions, increased appetite, feeling restless or fidgety, feeling bad about yourself and thoughts of death) cause problems for you in any of the following areas:At school","0;1","0=No; 1=Yes",""
"ksads_dp_raw_890_t","Integer","","Recommended","You reported the following current problems. Let me know if they have been present for a year or longerTroubles falling asleep or sleeping too much","0;1","0=No; 1=Yes",""
"ksads_dp_raw_874_t","Integer","","Recommended","Do the things we have just been talking about (i.e.,feeling irritable, feeling bored, difficulty making decisions, increased appetite, feeling restless or fidgety, feeling bad about yourself and thoughts of death) cause problems for you in any of the following areas:With friends","0;1","0=No; 1=Yes",""
"ksads_dp_raw_872_t","Integer","","Recommended","In the past when you were irritable, did you feel really bad about yourself?","0;1","0=No; 1=Yes",""
"ksads_dp_raw_871_t","Integer","","Recommended","In the past two weeks, how often have you felt bad about yourself, like you were not as good as other kids, or that there were a lot of things you didn't like about yourself?","0::4","0=Not at all; 1=Rarely; 2=Several days; 3=More than half the days; 4=Nearly every day",""
"ksads_dp_raw_870_t","Integer","","Recommended","In the past two weeks, how often have you felt hopeless?","0::4","0=Not at all; 1=Rarely; 2=Several days; 3=More than half the days; 4=Nearly every day",""
"ksads_dp_raw_869_t","Integer","","Recommended","In the past when you were irritable, did you feel guilty a lot?","0;1","0=No; 1=Yes",""
"ksads_dp_raw_868_t","Integer","","Recommended","In the past two weeks, how often have you felt guilty about something you said, did, or thought?","0::4","0=Not at all; 1=Rarely; 2=Several days; 3=More than half the days; 4=Nearly every day",""
"ksads_dp_raw_867_t","Integer","","Recommended","In the past when you were irritable, did you often feel slowed down, like you were walking or talking in slow motion?","0;1","0=No; 1=Yes",""
"ksads_dp_raw_866_t","Integer","","Recommended","In the past two weeks, how often have you felt slowed down, like you were talking or walking in slow motion?","0::4","0=Not at all; 1=Rarely; 2=Several days; 3=More than half the days; 4=Nearly every day",""
"ksads_dp_raw_865_t","Integer","","Recommended","I know you have had trouble staying still for a while. Did this become worse when you become sad?","0;1","0=No; 1=Yes",""
"ksads_dp_raw_864_t","Integer","","Recommended","In the past when you were irritable, did you often feel agitated and was it hard for you to sit without bouncing your leg or getting up and moving around?","0;1","0=No; 1=Yes",""
"ksads_dp_raw_863_t","Integer","","Recommended","I know you've had trouble staying still since you were in elementary school. Has the agitation gotten worse since you started feeling irritable?","0;1","0=No; 1=Yes",""
"ksads_dp_raw_903_t","Integer","","Recommended","You said you had the following symptoms when you were depressed back in February 2014. Were they a problem for you for a least a year back then?Feeling tired or fatigued","0;1","0=No; 1=Yes",""
"ksads_dp_raw_2145_t","Integer","","Recommended","You said you had the following symptoms when you were depressed back in February 2014. Were they a problem for you for a least a year back then?Feeling guilty","0;1","0=No; 1=Yes",""
"ksads_dp_raw_2144_t","Integer","","Recommended","You reported the following current problems. Let me know if they have been present for a year or longerFeeling guilty","0;1","0=No; 1=Yes",""
