"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"su_today","Date","","Recommended","","Interviewer: Please enter today's date.","","",""
"tlfb_age","Float","","Recommended","","How old is the youth?            (in years)?","","","su_tlfb_age"
"tlfb_age_month","Integer","","Recommended","","(additional months)","0 :: 11","","su_tlfb_age_month"
"tlfb_age_calc_inmonths","Float","","Recommended","","Age in months","","Calculation: ([tlfb_age] * 12)+ [tlfb_age_month]","su_tlfb_age_calc_inmonths"
"tlfb_alc","Integer","","Recommended","","Have you heard of ____  alcohol, such as beer, wine or liquor?","0 ; 1","0 = No; 1 = Yes","su_tlfb_alc"
"tlfb_tob","Integer","","Recommended","","Have you heard of ____ tobacco products, such as cigarettes, smokeless tobacco, cigars, hookah, electronic or e-cigarettes?","0 ; 1","0 = No; 1 = Yes","su_tlfb_tob"
"tlfb_mj","Integer","","Recommended","","Have you heard of ____ marijuana, weed, pot, blunts, dabs, marijuana drinks or food with marijuana?","0 ; 1","0 = No; 1 = Yes","su_tlfb_mj"
"tlfb_mj_synth","Integer","","Recommended","","Have you heard of ____ fake or synthetic marijuana such as K2 or spice?","0 ; 1","0 = No; 1 = Yes","su_tlfb_mj_synth"
"tlfb_bitta","Integer","","Recommended","","Have you heard of ____ Bittamugen or byphoditin?","0 ; 1","0 = No; 1 = Yes","su_tlfb_bitta"
"tlfb_caff","Integer","","Recommended","","Have you heard of ____ caffeine, which is found in coffee, tea, energy drinks, and some soda?","0 ; 1","0 = No; 1 = Yes","su_tlfb_caff"
"tlfb_inhalant","Integer","","Recommended","","Have you heard of ____ Sniffing liquids, sprays and or other products to get high?","0 ; 1","0 = No; 1 = Yes","su_tlfb_inhalant"
"tlfb_rx_misuse","Integer","","Recommended","","Have you heard of ____ Taking pills, liquids, or medications to get high in a way that your doctor or parents did not direct you to use them?","0 ; 1","0 = No; 1 = Yes","su_tlfb_rx_misuse"
"tlfb_list_yes_no","Integer","","Recommended","","Have you heard of people using anything else to make them feel high, dizzy or different?","0 ; 1","0 = No; 1 = Yes","su_tlfb_list_yes_no"
"tlfb_list___1","Integer","","Recommended"," tlfb_list_yes_no   == 1","What other drugs have you heard of? Interviewer: Do not read this list to the child. Only click the drugs that they mention. (1, Stimulant drugs such as cocaine)","0 ; 1","0 = No; 1 = Yes","su_tlfb_list___1"
"tlfb_list___2","Integer","","Recommended"," tlfb_list_yes_no   == 1","What other drugs have you heard of? Interviewer: Do not read this list to the child. Only click the drugs that they mention. ( 2, Cathinones such as Bath salts)","0 ; 1","0 = No; 1 = Yes","su_tlfb_list___2"
"tlfb_list___3","Integer","","Recommended"," tlfb_list_yes_no   == 1","What other drugs have you heard of? Interviewer: Do not read this list to the child. Only click the drugs that they mention. ( 3, Methamphetamine)","0 ; 1","0 = No; 1 = Yes","su_tlfb_list___3"
"tlfb_list___4","Integer","","Recommended"," tlfb_list_yes_no   == 1","What other drugs have you heard of? Interviewer: Do not read this list to the child. Only click the drugs that they mention. ( 4, Ecstasy)","0 ; 1","0 = No; 1 = Yes","su_tlfb_list___4"
"tlfb_list___5","Integer","","Recommended"," tlfb_list_yes_no   == 1","What other drugs have you heard of? Interviewer: Do not read this list to the child. Only click the drugs that they mention. ( 5, Ketamine or special K)","0 ; 1","0 = No; 1 = Yes","su_tlfb_list___5"
"tlfb_list___6","Integer","","Recommended"," tlfb_list_yes_no   == 1","What other drugs have you heard of? Interviewer: Do not read this list to the child. Only click the drugs that they mention. ( 6, The depressant drug GHB)","0 ; 1","0 = No; 1 = Yes","su_tlfb_list___6"
"tlfb_list___7","Integer","","Recommended"," tlfb_list_yes_no   == 1","What other drugs have you heard of? Interviewer: Do not read this list to the child. Only click the drugs that they mention. ( 7, Heroin)","0 ; 1","0 = No; 1 = Yes","su_tlfb_list___7"
"tlfb_list___8","Integer","","Recommended"," tlfb_list_yes_no   == 1","What other drugs have you heard of? Interviewer: Do not read this list to the child. Only click the drugs that they mention. ( 8, Hallucinogen drugs that cause people to see or experience things that are not real)","0 ; 1","0 = No; 1 = Yes","su_tlfb_list___8"
"tlfb_list___9","Integer","","Recommended"," tlfb_list_yes_no   == 1","What other drugs have you heard of? Interviewer: Do not read this list to the child. Only click the drugs that they mention. ( 9, Hallucinogen drug: magic mushrooms or shrooms)","0 ; 1","0 = No; 1 = Yes","su_tlfb_list___9"
"tlfb_list___10","Integer","","Recommended"," tlfb_list_yes_no   == 1","What other drugs have you heard of? Interviewer: Do not read this list to the child. Only click the drugs that they mention. ( 10, Hallucinogen drug: salvia)","0 ; 1","0 = No; 1 = Yes","su_tlfb_list___10"
"tlfb_list___11","Integer","","Recommended"," tlfb_list_yes_no   == 1","What other drugs have you heard of? Interviewer: Do not read this list to the child. Only click the drugs that they mention. ( 11, Steroids such as arnolds)","0 ; 1","0 = No; 1 = Yes","su_tlfb_list___11"
"tlfb_list___12","Integer","","Recommended"," tlfb_list_yes_no   == 1","What other drugs have you heard of? Interviewer: Do not read this list to the child. Only click the drugs that they mention. ( 12, Other)","0 ; 1","0 = No; 1 = Yes","su_tlfb_list___12"
"tlfb_list___18","Integer","","Recommended"," tlfb_list_yes_no   == 1","What other drugs have you heard of? Interviewer: Do not read this list to the child. Only click the drugs that they mention. (18, None)","0 ; 1","0 = No; 1 = Yes","su_tlfb_list___18"
"tlfb_alc_sip","Integer","","Recommended"," tlfb_alc   == 1","I want to start by asking if you have EVER TRIED any of the following drugs in your life. Have you ever tried___________at any time in your life? A sip of alcohol such as beer, wine or liquor (rum, vodka, gin, whiskey)","0 ; 1","0 = No; 1 = Yes","su_tlfb_alc_sip"
"tlfb_alc_use","Integer","","Recommended"," tlfb_alc   == 1 &&  tlfb_alc_sip   == 1","I want to start by asking if you have EVER TRIED any of the following drugs in your life. Have you ever tried___________at any time in your life? A full drink of beer, wine or liquor (rum, vodka, gin, whiskey)","0 ; 1","0 = No; 1 = Yes","su_tlfb_alc_use"
"tlfb_tob_puff","Integer","","Recommended"," tlfb_tob   == 1","I want to start by asking if you have EVER TRIED any of the following drugs in your life. Have you ever tried___________at any time in your life? A puff from a tobacco or electronic cigarette, or vape pens, or e-hookah","0 ; 1","0 = No; 1 = Yes","su_tlfb_tob_puff"
"tlfb_cig_use","Integer","","Recommended"," tlfb_tob   == 1 &&  tlfb_tob_puff   == 1","I want to start by asking if you have EVER TRIED any of the following drugs in your life. Have you ever tried___________at any time in your life? Tobacco cigarette - more than just a puff","0 ; 1","0 = No; 1 = Yes","su_tlfb_cig_use"
