"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"eventname","String","60","Recommended","The event name for which the data was collected","","",""
"ddtifp_972","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with left hemisphere cortical Destrieux ROI pericallosal sulcus","","","dmri_dti.full.ld.gm_cort.destrieux_s.pericallosal.lh,dmri_dtifullldgm_cortdestrieux_spericallosallh"
"ddtifp_973","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with left hemisphere cortical Destrieux ROI postcentral sulcus","","","dmri_dti.full.ld.gm_cort.destrieux_s.postcentral.lh,dmri_dtifullldgm_cortdestrieux_spostcentrallh"
"ddtifp_974","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with left hemisphere cortical Destrieux ROI inferior part of the precentral sulcus","","","dmri_dti.full.ld.gm_cort.destrieux_s.precentral.inf.part.lh,dmri_dtifullldgm_cortdestrieux_sprecentralinfpartlh"
"ddtifp_975","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with left hemisphere cortical Destrieux ROI superior part of the precentral sulcus","","","dmri_dti.full.ld.gm_cort.destrieux_s.precentral.sup.part.lh,dmri_dtifullldgm_cortdestrieux_sprecentralsuppartlh"
"ddtifp_976","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with left hemisphere cortical Destrieux ROI suborbital sulcus","","","dmri_dti.full.ld.gm_cort.destrieux_s.suborbital.lh,dmri_dtifullldgm_cortdestrieux_ssuborbitallh"
"ddtifp_977","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with left hemisphere cortical Destrieux ROI subparietal sulcus","","","dmri_dti.full.ld.gm_cort.destrieux_s.subparietal.lh,dmri_dtifullldgm_cortdestrieux_ssubparietallh"
"ddtifp_978","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with left hemisphere cortical Destrieux ROI inferior temporal sulcus","","","dmri_dti.full.ld.gm_cort.destrieux_s.temporal.inf.lh,dmri_dtifullldgm_cortdestrieux_stemporalinflh"
"ddtifp_979","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with left hemisphere cortical Destrieux ROI superior temporal sulcus","","","dmri_dti.full.ld.gm_cort.destrieux_s.temporal.sup.lh,dmri_dtifullldgm_cortdestrieux_stemporalsuplh"
"ddtifp_980","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with left hemisphere cortical Destrieux ROI transverse temporal sulcus","","","dmri_dti.full.ld.gm_cort.destrieux_s.temporal.transverse.lh,dmri_dtifullldgm_cortdestrieux_stemporaltransverselh"
"ddtifp_981","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with right hemisphere cortical Destrieux ROI fronto-marginal gyrus and sulcus","","","dmri_dti.full.ld.gm_cort.destrieux_g.and.s.frontomargin.rh,dmri_dtifullldgm_cortdestrieux_gandsfrontomarginrh"
"ddtifp_982","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with right hemisphere cortical Destrieux ROI inferior occipital gyrus and sulcus","","","dmri_dti.full.ld.gm_cort.destrieux_g.and.s.occipital.inf.rh,dmri_dtifullldgm_cortdestrieux_gandsoccipitalinfrh"
"ddtifp_983","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with right hemisphere cortical Destrieux ROI paracentral lobule and sulcus","","","dmri_dti.full.ld.gm_cort.destrieux_g.and.s.paracentral.rh,dmri_dtifullldgm_cortdestrieux_gandsparacentralrh"
"ddtifp_984","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with right hemisphere cortical Destrieux ROI subcentral gyrus and sulci","","","dmri_dti.full.ld.gm_cort.destrieux_g.and.s.subcentral.rh,dmri_dtifullldgm_cortdestrieux_gandssubcentralrh"
"ddtifp_985","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with right hemisphere cortical Destrieux ROI transverse frontopolar gyri and sulci","","","dmri_dti.full.ld.gm_cort.destrieux_g.and.s.transv.frontopol.rh,dmri_dtifullldgm_cortdestrieux_gandstransvfrontopolrh"
"ddtifp_986","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with right hemisphere cortical Destrieux ROI anterior part of the cingulate gyrus and sulcus","","","dmri_dti.full.ld.gm_cort.destrieux_g.and.s.cingul.ant.rh,dmri_dtifullldgm_cortdestrieux_gandscingulantrh"
"ddtifp_987","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with right hemisphere cortical Destrieux ROI middle-anterior part of the cingulate gyrus and sulcus","","","dmri_dti.full.ld.gm_cort.destrieux_g.and.s.cingul.mid.ant.rh,dmri_dtifullldgm_cortdestrieux_gandscingulmidantrh"
"ddtifp_988","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with right hemisphere cortical Destrieux ROI middle-posterior part of the cingulate gyrus and sulcus","","","dmri_dti.full.ld.gm_cort.destrieux_g.and.s.cingul.mid.post.rh,dmri_dtifullldgm_cortdestrieux_gandscingulmidpostrh"
"ddtifp_989","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with right hemisphere cortical Destrieux ROI posterior-dorsal part of the cingulate gyrus","","","dmri_dti.full.ld.gm_cort.destrieux_g.cingul.post.dorsal.rh,dmri_dtifullldgm_cortdestrieux_gcingulpostdorsalrh"
"ddtifp_990","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with right hemisphere cortical Destrieux ROI posterior-ventral part of the cingulate gyrus","","","dmri_dti.full.ld.gm_cort.destrieux_g.cingul.post.ventral.rh,dmri_dtifullldgm_cortdestrieux_gcingulpostventralrh"
"ddtifp_991","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with right hemisphere cortical Destrieux ROI cuneus","","","dmri_dti.full.ld.gm_cort.destrieux_g.cuneus.rh,dmri_dtifullldgm_cortdestrieux_gcuneusrh"
"ddtifp_992","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with right hemisphere cortical Destrieux ROI opercular part of the inferior frontal gyrus","","","dmri_dti.full.ld.gm_cort.destrieux_g.front.inf.opercular.rh,dmri_dtifullldgm_cortdestrieux_gfrontinfopercularrh"
"ddtifp_993","Float","","Recommended","Average longitudinal diffusivity within parcellation of cortical gray matter associated with right hemisphere cortical Destrieux ROI orbital part of the inferior frontal gyrus","","","dmri_dti.full.ld.gm_cort.destrieux_g.front.inf.orbital.rh,dmri_dtifullldgm_cortdestrieux_gfrontinforbitalrh"
