"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"eventname","String","60","Required","","The event name for which the data was collected","","",""
"biospec_blood_consent","Integer","","Recommended","biospec_blood_consent == 1","Participant agreed to have their blood drawn?","","",""
"biospec_blood_tube1_collect","Integer","","Recommended","biospec_blood_tube1_collect == 2","Tube 1 (<font color = red"">RED</font> Top: SST) Blood Sample collected?""","0::6;777","1=Yes ; 0=Unable to Complete ; 777=Refused ; 3=Institution not authorized to collect samples due to COVID ; 4=Staff discomfort due to COVID ; 5=Exceed 15min of < 6ft distance from youth (COVID) ; 6=Not approved by ABCD for collection ; 2=Not collected (other)",""
"biospec_blood_tube1_ncollect","String","30","Recommended","biospec_blood_tube1_collect == 1","Reason NOT collected","","",""
"biospec_blood_tube1_dot","Date","","Recommended","","Tube 1 (<font color = red"">RED</font> Top: SST)  blood sample date and time collected:""","","",""
"biospec_blood_tube1_barcode","String","20","Recommended","biospec_blood_consent == 1","Tube 1 (<font color = red"">RED</font> Top: SST)  Inventory Code (RUCDR barcode on tube):""","","",""
"biospec_blood_tube2_collect","Integer","","Recommended","biospec_blood_tube2_collect == 2","Tube 2 (<font color = purple"">Purple</font> Top: EDTA) Blood Sample collected?""","0::6;777","1=Yes ; 0=Unable to Complete ; 777=Refused ; 3=Institution not authorized to collect samples due to COVID ; 4=Staff discomfort due to COVID ; 5=Exceed 15min of < 6ft distance from youth (COVID) ; 6=Not approved by ABCD for collection ; 2=Not collected (other)",""
"biospec_blood_tube2_ncollect","String","30","Recommended","biospec_blood_tube2_collect == 1","Reason NOT collected","","",""
"biospec_blood_tube2_dot","Date","20","Recommended","","Tube 2 (<font color = purple"">Purple</font> Top: EDTA) Blood sample date and time collected:""","","",""
"biospec_blood_tube2_barcode","String","20","Recommended","biospec_blood_tube1_collect == 1","Tube 2 (<font color = purple"">Purple</font>        Top: EDTA) Inventory Code (RUCDR barcode on tube):""","","",""
"biospec_blood_tube2_fuge_dot","Date","20","Recommended","biospec_blood_tube1_collect == 1 || biospec_blood_tube2_collect == 1","Tube 1 (<font color = red"">Red</font> Top: SST) - enter the date and time for the centrifuge: ""","","",""
"biospec_blood_fluidx_tube","String","20","Recommended","","Transfer Tube (6 ml FluidX tube) Inventory Code (RUCDR barcode on tube):","","",""
"biospec_blood_freeze_ship_dot","Date","20","Recommended","","Enter the date and time for refrigerating or freezing the sample (if you are shipping the same day, enter the date and time that the sample was put in the mailer","","",""
"biospec_blood_accession_date","Date","","Recommended","","RUCDR Accession Date","","",""
"biospec_blood_col_date","Date","","Recommended","","Blood Sample Collection Date","","",""
"biospec_blood_ruid","String","20","Recommended","","RUCDR ID","","",""
"biospec_blood_ruid_2","String","20","Recommended","","RUCDR ID 2","","",""
"biospec_blood_purple_tube_barc","String","20","Recommended","","Purple Tube Inventory Code:","","","biospec_blood_purple_tube_barcode"
"biospec_blood_fluid_tube_barc","String","20","Recommended","","Serum Tube Inventory Code:","","","biospec_blood_fluid_tube_barcode"
"biospec_blood_rucdr_comment","String","250","Recommended","","RUCDR Comments","","",""
"biospec_blood_baso_percent","String","20","Recommended","","BASO %","","",""
"biospec_blood_baso_abs","Float","","Recommended","","BASO ABS","","",""
"biospec_blood_eos_percent","Float","","Recommended","","EOS %","","",""
"biospec_blood_eos_abs","Float","","Recommended","","EOS ABS","","",""
"biospec_blood_hemoglobin","Float","","Recommended","","Hemoglobin","","",""
"biospec_blood_mcv","Float","","Recommended","","MCV","","",""
"biospec_blood_plt_count","Float","","Recommended","","PLT Count","","",""
"biospec_blood_wbc_count","Float","","Recommended","","WBC Count","","",""
"biospec_blood_ferritin","Float","","Recommended","","Ferritin","","",""
"biospec_blood_hemoglobin_a1","Float","","Recommended","","hemoglobin_a1","","",""
"biospec_blood_imm_gran_per","Float","","Recommended","","Immature Gran %","","","biospec_blood_immature_gran_percent"
"biospec_blood_imm_gran_abs","Float","","Recommended","","Immature Gran Abs","","","biospec_blood_immature_gran_abs"
"biospec_blood_lymph_percent","Float","","Recommended","","LYMPH %","","",""
"biospec_blood_lymph_abs","Float","","Recommended","","LYMPH ABS","","",""
"biospec_blood_mch","Float","","Recommended","","MCH","","",""
"biospec_blood_mchc","Float","","Recommended","","MCHC","","",""
"biospec_blood_mono_percent","Float","","Recommended","","MONO %","","",""
"biospec_blood_mono_abs","Float","","Recommended","","MONO ABS","","",""
"biospec_blood_mpv","Float","","Recommended","","MPV","","",""
"biospec_blood_neut_percent","Float","","Recommended","","NEUT %","","",""
"biospec_blood_neut_abs","Float","","Recommended","","NEUTABS","","",""
"biospec_blood_nrbc_abs","Float","","Recommended","","NRBC ABS","","",""
"biospec_blood_nrbc_percent","Float","","Recommended","","NRBC%","","",""
"biospec_blood_rdw","Float","","Recommended","","RDW","","",""
"biospec_blood_cholesterol","Float","","Recommended","","Cholesterol","","",""
"biospec_blood_hdl_cholesterol","Float","","Recommended","","HDL Cholesterol","","",""
"biospec_blood_burr_cells","String","30","Recommended","","Burr Cells","","",""
"biospec_blood_poikilocytosis","String","30","Recommended","","Poikilocytosis","","",""
"biospec_bl_red_blo_cell_morph","String","30","Recommended","","Red blood Cell Morph","","","biospec_blood_red_blood_cell_morph"
"biospec_blood_rbc_count","Float","","Recommended","","RBC count","","",""
"biospec_blood_hematocrit","Float","","Recommended","","Hematocrit","","",""
"biospec_blood_report_status","Float","","Recommended","","biospec blood results report send status","","",""
"biospec_blood_report_datetime","Float","","Recommended","","biospec blood results report send TimeStamp","","",""
"biospec_blood_alert_date","String","30","Recommended","","Youth Blood Result Alert Date","","",""
"biospec_blood_receiv","String","30","Recommended","","I confirm having received this report.","","",""
"biospec_blood_resolution_date","String","30","Recommended","","I confirm that we have either made contact with the family or decided not to contact the family about this finding.","","",""
"biospec_blood_resolve","Integer","","Recommended","","Resolution","1::5","1=Report reviewed but no action needed; 2=Report reviewed and discussed with family; 3=Report reviewed and referral recommended; 4=Report reviewed, clinical follow-up confirmed; 5=New diagnosis resulting from clinical followup on Blood Sample findings; 6=Exclusionary Condition or Recommended Withdrawal from Study",""
"biospec_blood_resolve_ndnotes","String","250","Recommended","","New diagnosis","","",""
"biospec_blood_resolve_ecnotes","String","250","Recommended","","Exclusionary condition","","",""
"biospec_blood_ship","Integer","","Recommended","","Shipping to RUCDR:","1::3","1=Same Day of Collection; 2=The Day Following Collection; 3=Frozen (in bulk monthly shipment)",""
