"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"eventname","String","60","Recommended","The event name for which the data was collected","","",""
"ple_y_ss_total_number","Float","","Recommended","Total Number of Events: Validation: No Minimum","","Calculation: sum([ple_died_y], [ple_injured_y], [ple_crime_y], [ple_friend_y], [ple_friend_injur_y], [ple_financial_y], [ple_sud_y], [ple_ill_y], [ple_injur_y], [ple_argue_y], [ple_job_y], [ple_away_y], [ple_arrest_y], [ple_friend_died_y], [ple_mh_y], [ple_sib_y], [ple_victim_y], [ple_separ_y], [ple_law_y], [ple_school_y], [ple_move_y], [ple_jail_y], [ple_step_fu_y], [ple_new_job_y], [ple_new_sib_y])","life_events_phenx_ss_total_number"
"ple_y_ss_total_number_nm","Integer","","Recommended","Total Number of Events: Number Missing Answers","","","life_events_phenx_ss_total_number_nm"
"ple_y_ss_total_number_nt","Integer","","Recommended","Total Number of Events: Number Total Questions","","","life_events_phenx_ss_total_number_nt"
"ple_y_ss_total_good","Float","","Recommended","Total Number of Good Events: Validation: No Minimum","","Calculation: if([ple_died_fu_y] = '1',1,0) plus    if([ple_injured_fu_y] = '1',1,0) plus if([ple_crime_fu_y]= '1',1,0) plus   if([ple_friend_fu_y]= '1',1,0) plus   if([ple_friend_injur_fu_y]= '1',1,0) plus   if([ple_financial_fu_y]= '1',1,0) plus   if([ple_sud_fu_y]= '1',1,0) plus  if([ple_ill_fu_y]= '1',1,0) plus   if([ple_injur_fu_y]= '1',1,0) plus   if([ple_argue_fu_y]= '1',1,0) plus    if([ple_job_fu_y]= '1',1,0) plus   if([ple_away_fu_y]= '1',1,0) plus  if([ple_arrest_fu_y]= '1',1,0) plus   if([ple_friend_died_fu_y]= '1',1,0) plus   if([ple_mh_fu_y]= '1',1,0) plus    if([ple_sib_fu_y]= '1',1,0) plus   if([ple_victim_fu_y]= '1',1,0) plus   if([ple_separ_fu_y]= '1',1,0) plus    if([ple_law_fu_y]= '1',1,0) plus   if([ple_school_fu_y]= '1',1,0) plus   if([ple_move_fu_y]= '1',1,0) plus    if([ple_jail_fu_y]= '1',1,0) plus   if([ple_step_fu_y]= '1',1,0) plus   if([ple_new_job_fu_y]= '1',1,0) plus   if([ple_new_sib_fu_y] = '1',1,0)","life_events_phenx_ss_total_good"
"ple_y_ss_total_good_nt","Integer","","Recommended","Total Number of Good Events: Number Total Questions","","","life_events_phenx_ss_total_good_nt"
"ple_y_ss_total_bad","Float","","Recommended","Total Number of Bad Events: Validation: No Minimum","","Calculation: if([ple_died_fu_y] = '2',1,0) plus    if([ple_injured_fu_y] = '2',1,0) plus if([ple_crime_fu_y]= '2',1,0) plus    if([ple_friend_fu_y]= '2',1,0) plus   if([ple_friend_injur_fu_y]= '2',1,0) plus   if([ple_financial_fu_y]= '2',1,0) plus   if([ple_sud_fu_y]= '2',1,0) plus   if([ple_ill_fu_y]= '2',1,0) plus   if([ple_injur_fu_y]= '2',1,0) plus    if([ple_argue_fu_y]= '2',1,0) plus    if([ple_job_fu_y]= '2',1,0) plus   if([ple_away_fu_y] = '2',1,0) plus  if([ple_arrest_fu_y]= '2',1,0) plus   if([ple_friend_died_fu_y]= '2',1,0) plus   if([ple_mh_fu_y]= '2',1,0) plus    if([ple_sib_fu_y]= '2',1,0) plus    if([ple_victim_fu_y]= '2',1,0) plus    if([ple_separ_fu_y]= '2',1,0) plus    if([ple_law_fu_y]= '2',1,0) plus   if([ple_school_fu_y]= '2',1,0) plus   if([ple_move_fu_y]= '2',1,0) plus     if([ple_jail_fu_y]= '2',1,0) plus    if([ple_step_fu_y]= '2',1,0) plus    if([ple_new_job_fu_y]= '2',1,0) plus   if([ple_new_sib_fu_y] = '2',1,0)","life_events_phenx_ss_total_bad"
"ple_y_ss_total_bad_nt","Integer","","Recommended","Total Number of Bad Events: Number Total Questions","","","life_events_phenx_ss_total_bad_nt"
"ple_y_ss_affect_sum","Float","","Recommended","How Much Affected - Sum: Validation: No Minimum","","Calculation: sum([ple_died_fu2_y], [ple_injured_fu2_y], [ple_crime_fu2_y], [ple_friend_fu2_y], [ple_friend_injur_fu2_y], [ple_financial_fu2_y], [ple_sud_fu2_y], [ple_ill_fu2_y], [ple_injur_fu2_y], [ple_argue_fu2_y], [ple_job_fu2_y], [ple_away_fu2_y], [ple_arrest_fu2_y], [ple_friend_died_fu2_y], [ple_mh_fu2_y], [ple_sib_fu2_y], [ple_victim_fu2_y], [ple_separ_fu2_y], [ple_law_fu2_y], [ple_school_fu2_y], [ple_move_fu2_y], [ple_jail_fu2_y], [ple_step_fu2_y], [ple_new_job_fu2_y], [ple_new_sib_fu2_y] )","life_events_phenx_ss_affect_sum"
"ple_y_ss_affect_sum_nt","Integer","","Recommended","How Much Affected - Sum: Number Total Questions","","","life_events_phenx_ss_affect_sum_nt"
"ple_y_ss_affected_mean_nt","Integer","","Recommended","How Much Affected - Mean: Number Total Questions","","","life_events_phenx_ss_affected_mean_nt"
