"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"deviceserialnumber","String","200","Recommended","device serial number/ID","","",""
"startime1","String","10","Recommended","Start time: series 1","","",""
"stoptime","String","10","Recommended","Stop time","","",""
"timepoint_label","String","15","Recommended","Timepoint/visit label","","",""
"visit_name","String","20","Recommended","session ID/screening ID","","",""
"data_file1","File","","Recommended","Data file 1","","","fitc_raw_data_file1"
"data_file1_type","String","300","Recommended","type of data file 1","","","fitc_raw_data_file1_type"
"data_file2","File","","Recommended","data file 2","","",""
"data_file2_type","String","100","Recommended","data file 2 type/description","","",""
"data_file3","File","","Recommended","Data file 3","","",""
"data_file3_type","String","100","Recommended","Data file 3 type","","",""
"data_file4","File","","Recommended","Data file 4","","",""
"data_file4_type","String","100","Recommended","Data file 4 type","","",""
"experiment_id","Integer","","Recommended","ID for the Experiment/settings/run","","",""
"data_file5","File","","Recommended","Data file 5","","",""
"data_file5_type","String","100","Recommended","data file 5 type/description","","",""
"data_file6","File","","Recommended","Data file 6","","",""
"data_file6_type","String","100","Recommended","data file 6 type/description","","",""
"data_file7","File","","Recommended","Data file 7","","",""
"data_file7_type","String","100","Recommended","data file 7 type/description","","",""
"data_file8","File","","Recommended","Data file 8","","",""
"data_file8_type","String","100","Recommended","data file 8 type/description","","",""
"data_file9","File","","Recommended","Data file 9","","",""
"data_file9_type","String","100","Recommended","data file 9 type/description","","",""
"data_file10","File","","Recommended","Data file 10","","",""
"data_file10_type","String","100","Recommended","type of data file 10","","",""
