"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"eventname","String","60","Recommended","The event name for which the data was collected","","",""
"sup_1_y","Integer","","Recommended","Have you had periods of extreme happiness and intense energy lasting several days or more when you also felt much more anxious or tense (jittery, nervous. uptight) than usual (other than related to the menstrual cycle)?","0 ; 1 ; 2 ; 3","0 = Never or hardly ever; 1 = Sometimes; 2 = Often; 3 = Very often or almost constantly","sup_1"
"sup_2_y","Integer","","Recommended","Have there been times lasting several days or more when you felt you must have lots of excitement, and you actually did a lot of new or different things?","0 ; 1 ; 2 ; 3","0 = Never or hardly ever; 1 = Sometimes; 2 = Often; 3 = Very often or almost constantly","sup_2"
"sup_3_y","Integer","","Recommended","Have you had periods of extreme happiness and intense energy (clearly more than your usual self) when, for several days or more, it took you over an hour to get to sleep at night?","0 ; 1 ; 2 ; 3","0 = Never or hardly ever; 1 = Sometimes; 2 = Often; 3 = Very often or almost constantly","sup_3"
"sup_4_y","Integer","","Recommended","Have you had periods of extreme happiness and high energy lasting several days or more when what you saw, heard, smelled, tasted, or touched seemed vivid or intense?","0 ; 1 ; 2 ; 3","0 = Never or hardly ever; 1 = Sometimes; 2 = Often; 3 = Very often or almost constantly","sup_4"
"sup_5_y","Integer","","Recommended","Have there been periods of several days or more when your thinking was so clear and quick that it was much better than most other people's?","0 ; 1 ; 2 ; 3","0 = Never or hardly ever; 1 = Sometimes; 2 = Often; 3 = Very often or almost constantly","sup_5"
"sup_6_y","Integer","","Recommended","Have there been times of a couple days or more when you felt that you were a very important person or that your abilities or talents were better than most other people's?","0 ; 1 ; 2 ; 3","0 = Never or hardly ever; 1 = Sometimes; 2 = Often; 3 = Very often or almost constantly","sup_6"
"sup_7_y","Integer","","Recommended","Have you had times when your thoughts and ideas came so fast that you couldn't get them all out, or they came so quickly that others complained that they couldn't keep up with your ideas?","0 ; 1 ; 2 ; 3","0 = Never or hardly ever; 1 = Sometimes; 2 = Often; 3 = Very often or almost constantly","sup_7"
"up_admin","Integer","","Recommended","Please indicate how instrument was administered:","1::3","1=RA-Administered ; 2=Youth Self-Administered ; 3=Combination [event_name_number] > '21'",""
