"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"eventname","String","60","Required","The event name for which the data was collected","","",""
"pet_admin","Integer","","Recommended","Please indicate how instrument was administered:","1::3","1=RA-Administered; 2=Youth Self-Administered; 3=Combination",""
"pet_identify___0","Integer","","Recommended","Do you currently have any pets? Please select all the pets that you currently have (you can pick more than one):0=No=I do NOT have any pets","0;1","0=No; 1=Yes",""
"pet_identify___1","Integer","","Recommended","Do you currently have any pets? Please select all the pets that you currently have (you can pick more than one): 1=Dog","0;1","0=No; 1=Yes",""
"pet_identify___2","Integer","","Recommended","Do you currently have any pets? Please select all the pets that you currently have (you can pick more than one): 2=Cat","0;1","0=No; 1=Yes",""
"pet_identify___3","Integer","","Recommended","Do you currently have any pets? Please select all the pets that you currently have (you can pick more than one): 3=Horse","0;1","0=No; 1=Yes",""
"pet_identify___4","Integer","","Recommended","Do you currently have any pets? Please select all the pets that you currently have (you can pick more than one): 4=Fish","0;1","0=No; 1=Yes",""
"pet_identify___5","Integer","","Recommended","Do you currently have any pets? Please select all the pets that you currently have (you can pick more than one): 5=Other Small animal (e.g.=rabbit=hamster=bird)","0;1","0=No; 1=Yes",""
"pet_identify___6","Integer","","Recommended","Do you currently have any pets? Please select all the pets that you currently have (you can pick more than one): 6=Other","0;1","0=No; 1=Yes",""
