"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"eventname","String","60","Recommended","","The event name for which the data was collected","","",""
"medhx_l_select_language___1","Integer","","Recommended","","¿Español? (1, Sí)","0 ; 1","0 = No; 1 = Yes","medhx_select_language_p_l,medhx_select_p_language"
"medhx_1a_l","Integer","","Recommended","","During the past year, has your child been to see a doctor, nurse, nurse practitioner, dentist, or any other health professional like that, OTHER than for regular checkups? En el último año, ¿su niño(a) ha visto a un médico, enfermero(a), dentista o algún otro profesional similar de la salud, por algún motivo DISTINTO a sus chequeos periódicos?","1 ; 0 ; 6","1 = Yes SÍ; 0 = No No; 6 = Don't know No sé","medhx_1a_dr_past_yr_p_l"
"medhx_2a_l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? Asthma Asma","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_2a_asthma_p_l"
"medhx_2b_l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? Allergies Alergias","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_2b_allergies_p_l"
"medhx_2c_l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? Brain Injury Lesión Cerebral","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_2c_brain_injury_p_l"
"medhx_2d_l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? Bronchitis Bronquitus","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_2d_bronchitis_p_l"
"medhx_2e_l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? Cancer/Leukemia Cáncer/Leucimia","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_2e_leukemia_p_l"
"medhx_2f_l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? Cerebral Palsy Parálisis Cerebral","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_2f_cerebral_palsy_p_l"
"medhx_2g_l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? Diabetes Diabetes","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_2g_diabetes_p_l"
"medhx_2h_l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? Epilepsy or Seizures Epilepsia o convulsiones","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_2h_epilepsy_p_l"
"medhx_2i_l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? Hearing Problem Problema Auditivo","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_2i_hearing_p_l"
"medhx_2j_l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? Kidney Disease Enfermedad Renal","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_2j_kidney_disease_p_l"
"medhx_2k_l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? Lead Poisoning Intoxicación por Plomo","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_2k_lead_poison_p_l"
"medhx_2l_l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? Muscular Dystrophy Distrofia muscular","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_2l_musculary_dys_p_l"
"medhx_2m_l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? Multiple Sclerosis Esclerosis múltiple","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_2m_multiple_sclerosis_p_l"
"medhx_2n_l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? Problems with Vision (including the need for glasses) Problemas de la vista (incluyendo la necesidad de lentes/gafas)","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_2n_vision_p_l"
"medhx_2o_l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? Problems with Heart Problemas del corazón","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_2o_heart_p_l"
"medhx_2p_l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? Sickle Cell Anemia Anemia de células falciformes","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_2p_sickle_cell_p_l"
"medhx_2q_l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? Very Bad Headaches Dolores de cabeza muy intensos","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_2q_headache_p_l"
"medhx_2r_l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? An Operation Cirugías","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_2r_operation_p_l"
"medhx_2_notes2_l","Integer","","Recommended"," medhx_2r_l   == '1'","Since we last saw you, has she/he been to a doctor for any of these things? Any Other Illness Cualquier otra enfermedad","1 ; 0","1 = Yes SÍ; 0 = No No// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ",""
"medhx_4a_l","Integer","","Recommended","","Has your child been to an emergency room since we last saw you?","1 ; 0 ; 6 ; 7","1 = Yes Sí; 0 = No No; 6 = Don't know No Sé; 7 = Refuse to answer Niego contestar// Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_4a_er_p_l,medhx_4a_er_past_yr_p_l"
