"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"eventname","String","60","Recommended","The event name for which the data was collected","","",""
"devhx_ss_8_cigs_per_day_p","Float","","Recommended","Tobacco? 
 
How many times per day?","","In the Developmental History survey, if ""No"" was endorsed for use of a substance, the answer for ""How many times per day?"" was stored as missing. Here we have replaced missing with ""0"".",""
"devhx_ss_8_alcohol_max_p","Float","","Recommended","Alcohol?

Maximum drinks in one sitting?","","In the Developmental History survey, if ""No"" was endorsed for use of a substance, the answer for ""Maximum drinks in one sitting?"" was stored as missing. Here we have replaced missing with ""0"".",""
"devhx_ss_8_alcohol_avg_p","Float","","Recommended","Alcohol? Average drinks per week?","","In the Developmental History survey, if ""No"" was endorsed for use of a substance, the answer for ""Average drinks per week?"" was stored as missing. Here we have replaced missing with ""0"".",""
"devhx_ss_8_alcohol_effects_p","Float","","Recommended","Alcohol?         

How many drinks did it take to feel the effects of alcohol?","","In the Developmental History survey, if ""No"" was endorsed for use of a substance, the answer for ""How many drinks ...?"" was stored as missing. Here we have replaced missing with ""0"".",""
"devhx_ss_8_marijuana_amt_p","Float","","Recommended","Marijuana?
   
How many times per day?","","In the Developmental History survey, if ""No"" was endorsed for use of a substance, the answer for ""How many times per day?"" was stored as missing. Here we have replaced missing with ""0"".",""
"devhx_ss_8_coc_crack_amt_p","Float","","Recommended","Cocaine/Crack?

How many times per day?","","In the Developmental History survey, if ""No"" was endorsed for use of a substance, the answer for ""How many times per day?"" was stored as missing. Here we have replaced missing with ""0"".",""
"devhx_ss_8_her_morph_amt_p","Float","","Recommended","Heroin/Morphine?  

How many times per day?","","In the Developmental History survey, if ""No"" was endorsed for use of a substance, the answer for ""How many times per day?"" was stored as missing. Here we have replaced missing with ""0"".",""
"devhx_ss_8_oxycont_amt_p","Float","","Recommended","Oxycontin?     

How many times per day?","","In the Developmental History survey, if ""No"" was endorsed for use of a substance, the answer for ""How many times per day?"" was stored as missing. Here we have replaced missing with ""0"".",""
"devhx_ss_9_cigs_per_day_p","Float","","Recommended","Tobacco?        

 How many times per day?","","In the Developmental History survey, if ""No"" was endorsed for use of a substance, the answer for ""How many times per day?"" was stored as missing. Here we have replaced missing with ""0"".",""
"devhx_ss_9_alcohol_max_p","Float","","Recommended","Alcohol? 

Maximum drinks in one sitting?","","In the Developmental History survey, if ""No"" was endorsed for use of a substance, the answer for ""Maximum drinks in one sitting?"" was stored as missing. Here we have replaced missing with ""0"".",""
"devhx_ss_9_alcohol_avg_p","Float","","Recommended","Alcohol? Average drinks per week?","","In the Developmental History survey, if ""No"" was endorsed for use of a substance, the answer for ""Average drinks per week?"" was stored as missing. Here we have replaced missing with ""0"".",""
"devhx_ss_9_alcohol_effects_p","Float","","Recommended","Alcohol? 

How many drinks did it take to feel the effects of alcohol?","","In the Developmental History survey, if ""No"" was endorsed for use of a substance, the answer for ""How many drinks ...?"" was stored as missing. Here we have replaced missing with ""0"".",""
"devhx_ss_9_marijuana_amt_p","Float","","Recommended","Marijuana?    

How many times per day?","","In the Developmental History survey, if ""No"" was endorsed for use of a substance, the answer for ""How many times per day?"" was stored as missing. Here we have replaced missing with ""0"".",""
"devhx_ss_9_coc_crack_amt_p","Float","","Recommended","Cocaine/Crack?

How many times per day?","","In the Developmental History survey, if ""No"" was endorsed for use of a substance, the answer for ""How many times per day?"" was stored as missing. Here we have replaced missing with ""0"".",""
"devhx_ss_9_her_morph_amt_p","Float","","Recommended","Heroin/Morphine?  

How many times per day?","","In the Developmental History survey, if ""No"" was endorsed for use of a substance, the answer for ""How many times per day?"" was stored as missing. Here we have replaced missing with ""0"".",""
"devhx_ss_9_oxycont_amt_p","Float","","Recommended","Oxycontin?      

How many times per day?","","In the Developmental History survey, if ""No"" was endorsed for use of a substance, the answer for ""How many times per day?"" was stored as missing. Here we have replaced missing with ""0"".",""
"devhx_ss_12_p","Integer","","Recommended","About how many weeks  premature was the child when they were born?","0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13 ; 999","0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = Greater than 12; 999 = Don't know | In the Developmental History survey, if ""No"" was endorsed for use of a substance, the answer for ""How many weeks...?"" was stored as missing. Here we have replaced missing with ""0"".",""
