"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"parent_monitor_q1_y","Integer","","Recommended","How often do your parents/guardians know where you are?","1::5","1 = Never; 2 = Almost Never; 3 = Sometimes; 4 = Often; 5 = Always or Almost Always","parental_monitoring_q1"
"parent_monitor_q2_y","Integer","","Recommended","How often do your parents know who you are with when you are not at school and away from home?","1::5","1 = Never; 2 = Almost Never; 3 = Sometimes; 4 = Often; 5 = Always or Almost Always","parental_monitoring_q2"
"parent_monitor_q3_y","Integer","","Recommended","If you are at home when your parents or guardians are not, how often do you know how to get in touch with them?","1::5","1 = Never; 2 = Almost Never; 3 = Sometimes; 4 = Often; 5 = Always or Almost Always","parental_monitoring_q3"
"parent_monitor_q4_y","Integer","","Recommended","How often do you talk to your parent or guardian about your plans for the coming day, such as your plans about what will happen at school or what you are going to do with friends?","1::5","1 = Never; 2 = Almost Never; 3 = Sometimes; 4 = Often; 5 = Always or Almost Always","parental_monitoring_q4"
"parent_monitor_q5_y","Integer","","Recommended","In an average week, how many times do you and your parents/guardians, eat dinner together?","1::5","1 = Never; 2 = Almost Never; 3 = Sometimes; 4 = Often; 5 = Always or Almost Always","parental_monitoring_q5"
"eventname","String","60","Required","The event name for which the data was collected","","",""
"parental_monitor_admin","Integer","","Recommended","Please indicate how instrument was administered:","1::3","1=RA-Administered ; 2=Youth Self-Administered ; 3=Combination [event_name_number] > '21'",""
