"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","","Age in months at the time of the interview/test/sampling/imaging.","0 :: 1260","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"eventname","String","60","Required","","The event name for which the data was collected","","",""
"socialdev_crd_01","Integer","","Recommended","","Have you ever received an in-school detention?","0;1;2;98;99","0=Never;  1=Once or twice;  2=More often;  98=I don't know;  99=I'd rather not say",""
"socialdev_crd_01a","Integer","","Recommended","socialdev_crd_01 == 1 || socialdev_crd_01 == 2","Did this happen in the last 12 months?","1;0;98","1=Yes;  0=No;  98=I don't know",""
"socialdev_crd_01b","Integer","","Recommended","socialdev_crd_01 == 1 || socialdev_crd_01 == 2","How old were you the first time this happened?","","",""
"socialdev_crd_02","Integer","","Recommended","","Have you received an in-school or out-of-school suspension?","0;1;2;98;99","0=Never;  1=Once or twice;  2=More often;  98=I don't know;  99=I'd rather not say",""
"socialdev_crd_02a","Integer","","Recommended","socialdev_crd_02 == 1 || socialdev_crd_02 == 2","Did this happen in the last 12 months?","1;0;98","1=Yes;  0=No;  98=I don't know",""
"socialdev_crd_02b","Integer","","Recommended","socialdev_crd_02 == 1 || socialdev_crd_02 == 2","How old were you the first time this happened?","","",""
"socialdev_crd_03","Integer","","Recommended","","Have you been expelled from school?","0;1;2;98;99","0=Never;  1=Once or twice;  2=More often;  98=I don't know;  99=I'd rather not say",""
"socialdev_crd_03a","Integer","","Recommended","socialdev_crd_03 == 1 || socialdev_crd_03 == 2","Did this happen in the last 12 months?","1;0;98","1=Yes;  0=No;  98=I don't know",""
"socialdev_crd_03b","Integer","","Recommended","socialdev_crd_03 == 1 || socialdev_crd_03 == 2","How old were you the first time this happened?","","",""
"socialdev_crd_04","Integer","","Recommended","","Have you cheated on school tests or assignments?","0;1;2;98;99","0=Never;  1=Once or twice;  2=More often;  98=I don't know;  99=I'd rather not say",""
"socialdev_crd_04a","Integer","","Recommended","socialdev_crd_04 == 1 || socialdev_crd_04 == 2","Did this happen in the last 12 months?","1;0;98","1=Yes;  0=No;  98=I don't know",""
"socialdev_crd_04b","Integer","","Recommended","socialdev_crd_04 == 1 || socialdev_crd_04 == 2","How old were you the first time this happened?","","",""
"socialdev_crd_05","Integer","","Recommended","","Have you been <i>caught</i> cheating on school tests?","0;1;2;98;99","0=Never;  1=Once or twice;  2=More often;  98=I don't know;  99=I'd rather not say",""
"socialdev_crd_05a","Integer","","Recommended","socialdev_crd_05 == 1 || socialdev_crd_05 == 2","Did this happen in the last 12 months?","1;0;98","1=Yes;  0=No;  98=I don't know",""
"socialdev_crd_05b","Integer","","Recommended","socialdev_crd_05 == 1 || socialdev_crd_05 == 2","How old were you the first time this happened?","","",""
"socialdev_crd_06","Integer","","Recommended","","Have you skipped school without an excuse (like without approval from a parent for illness or a doctor's appointment)?","0;1;2;98;99","0=Never;  1=Once or twice;  2=More often;  98=I don't know;  99=I'd rather not say",""
"socialdev_crd_06a","Integer","","Recommended","socialdev_crd_06 == 1 || socialdev_crd_06 == 2","Did this happen in the last 12 months?","1;0;98","1=Yes;  0=No;  98=I don't know",""
"socialdev_crd_06b","Integer","","Recommended","socialdev_crd_06 == 1 || socialdev_crd_06 == 2","How old were you the first time this happened?","","",""
"socialdev_crd_06c","Integer","","Recommended","socialdev_crd_06 == 1 || socialdev_crd_06 == 2","Did you do this activity:","0;1;2;","0=By yourself;  1=With a friend;  2=In a group",""
"socialdev_crd_06d","Integer","","Recommended","socialdev_crd_06 == 1 || socialdev_crd_06 == 2","Did you do this activity:","0;1;","0=While sober;  1=Under the influence of alcohol, marijuana, or other drugs (but NOT nicotine)",""
"socialdev_crd_07","Integer","","Recommended","","Have you been sent home from school for bad behavior?","0;1;2;98;99","0=Never;  1=Once or twice;  2=More often;  98=I don't know;  99=I'd rather not say",""
"socialdev_crd_07a","Integer","","Recommended","socialdev_crd_07 == 1 || socialdev_crd_07 == 2","Did this happen in the last 12 months?","1;0;98","1=Yes;  0=No;  98=I don't know",""
"socialdev_crd_07b","Integer","","Recommended","socialdev_crd_07 == 1 || socialdev_crd_07 == 2","How old were you the first time this happened?","","",""
"socialdev_crd_07c","Integer","","Recommended","socialdev_crd_07 == 1 || socialdev_crd_07 == 2","Did you do this activity:","0;1;2;","0=By yourself;  1=With a friend;  2=In a group",""
"socialdev_crd_07d","Integer","","Recommended","socialdev_crd_07 == 1 || socialdev_crd_07 == 2","Did you do this activity:","0;1;","0=While sober;  1=Under the influence of alcohol, marijuana, or other drugs (but NOT nicotine)",""
"socialdev_crd_08","Integer","","Recommended","","Have you broken, damaged or destroyed something on purpose that belonged to your parents or other people in your family?","0;1;2;98;99","0=Never;  1=Once or twice;  2=More often;  98=I don't know;  99=I'd rather not say",""
"socialdev_crd_08a","Integer","","Recommended","socialdev_crd_08 == 1 || socialdev_crd_08 == 2","Did this happen in the last 12 months?","1;0;98","1=Yes;  0=No;  98=I don't know",""
"socialdev_crd_08b","Integer","","Recommended","socialdev_crd_08 == 1 || socialdev_crd_08 == 2","How old were you the first time this happened?","","",""
"socialdev_crd_08c","Integer","","Recommended","socialdev_crd_08 == 1 || socialdev_crd_08 == 2","Did you do this activity:","0;1;2;","0=By yourself;  1=With a friend;  2=In a group",""
"socialdev_crd_08d","Integer","","Recommended","socialdev_crd_08 == 1 || socialdev_crd_08 == 2","Did you do this activity:","0;1;","0=While sober;  1=Under the influence of alcohol, marijuana, or other drugs (but NOT nicotine)",""
"socialdev_crd_09","Integer","","Recommended","","Have you broken, damaged or destroyed something on purpose belonging to a school?","0;1;2;98;99","0=Never;  1=Once or twice;  2=More often;  98=I don't know;  99=I'd rather not say",""
"socialdev_crd_09a","Integer","","Recommended","socialdev_crd_09 == 1 || socialdev_crd_09 == 2","Did this happen in the last 12 months?","1;0;98","1=Yes;  0=No;  98=I don't know",""
"socialdev_crd_09b","Integer","","Recommended","socialdev_crd_09 == 1 || socialdev_crd_09 == 2","How old were you the first time this happened?","","",""
"socialdev_crd_09c","Integer","","Recommended","socialdev_crd_09 == 1 || socialdev_crd_09 == 2","Did you do this activity:","0;1;2;","0=By yourself;  1=With a friend;  2=In a group",""
"socialdev_crd_09d","Integer","","Recommended","socialdev_crd_09 == 1 || socialdev_crd_09 == 2","Did you do this activity:","0;1;","0=While sober;  1=Under the influence of alcohol, marijuana, or other drugs (but NOT nicotine)",""
"socialdev_crd_10","Integer","","Recommended","","Have you broken, damaged or destroyed other things on purpose that did not belong to you, not counting things that belong to your family and school?","0;1;2;98;99","0=Never;  1=Once or twice;  2=More often;  98=I don't know;  99=I'd rather not say",""
